macro_frame,sim_time,packet,object_id,tag,v0,v1,v2,v3,v4,v5,v6,v7
60,1.200000,A,gripper_r_finger1_body_v,vel,-0.239260763,0.831202924,0.144653842,0,0,0,0,0
60,1.200000,A,gripper_r_finger1_body_w,vel,0,0,0,1.5248493,0.458917588,-0.451096475,0,0
60,1.200000,A,gripper_r_finger2_body_p,pos,1.29477739,-0.135105133,0.933521211,1,0,0,0,0
60,1.200000,A,gripper_r_finger2_body_q,pos,0,0,0,-0.310638726,-0.146899655,-0.898852527,0.272007734,0
60,1.200000,A,gripper_r_finger2_body_v,vel,-0.23923029,0.831369519,0.144529283,0,0,0,0,0
60,1.200000,A,gripper_r_finger2_body_w,vel,0,0,0,1.52495003,0.458795458,-0.451235175,0,0
60,1.200000,A,gripper_r_palm_body_p,pos,1.07949018,-0.188490391,0.972144544,1,0,0,0,0
60,1.200000,A,gripper_r_palm_body_q,pos,0,0,0,-0.44325614,0.827895761,0.115743458,0.323598683,0
60,1.200000,A,gripper_r_palm_body_v,vel,-0.239229843,0.831375539,0.144524321,0,0,0,0,0
60,1.200000,A,gripper_r_palm_body_w,vel,0,0,0,1.52495289,0.458791941,-0.451239169,0,0
61,1.220000,A,gripper_l_finger1_body_p,pos,-1.39571571,-0.403080463,0.813290477,1,0,0,0,0
61,1.220000,A,gripper_l_finger1_body_q,pos,0,0,0,0.804623842,-0.0527964607,0.0340941139,0.590449512,0
61,1.220000,A,gripper_l_finger1_body_v,vel,-0.278638959,-0.0104990434,-0.13754712,0,0,0,0,0
61,1.220000,A,gripper_l_finger1_body_w,vel,0,0,0,0.0298907924,0.635489047,-0.100305222,0,0
61,1.220000,A,gripper_l_finger2_body_p,pos,-1.30404997,-0.392048836,0.792645812,1,0,0,0,0
61,1.220000,A,gripper_l_finger2_body_q,pos,0,0,0,-0.0340840034,-0.590297818,0.804735124,-0.0528031029,0
61,1.220000,A,gripper_l_finger2_body_v,vel,-0.278636992,-0.00968396012,-0.137649983,0,0,0,0,0
61,1.220000,A,gripper_l_finger2_body_w,vel,0,0,0,0.029884208,0.635599256,-0.0994320214,0,0
61,1.220000,A,gripper_l_palm_body_p,pos,-1.14855099,-0.366713047,0.805904269,1,0,0,0,0
61,1.220000,A,gripper_l_palm_body_q,pos,0,0,0,0.531668723,-0.606340051,-0.393339753,0.441547185,0
61,1.220000,A,gripper_l_palm_body_v,vel,-0.278647333,-0.0100350883,-0.137605742,0,0,0,0,0
61,1.220000,A,gripper_l_palm_body_w,vel,0,0,0,0.0298870336,0.635551989,-0.0998066142,0,0
61,1.220000,A,gripper_r_finger1_body_p,pos,1.15009832,-0.192579269,0.929156125,1,0,0,0,0
61,1.220000,A,gripper_r_finger1_body_q,pos,0,0,0,-0.904007196,0.259193599,0.3024894,0.155208945,0
61,1.220000,A,gripper_r_finger1_body_v,vel,-0.268250734,0.963648915,0.163137138,0,0,0,0,0
61,1.220000,A,gripper_r_finger1_body_w,vel,0,0,0,1.806494,0.520233274,-0.4864268,0,0
61,1.220000,A,gripper_r_finger2_body_p,pos,1.29777861,-0.144006729,0.937176883,1,0,0,0,0
61,1.220000,A,gripper_r_finger2_body_q,pos,0,0,0,-0.302431166,-0.155006066,-0.904041946,0.259261757,0
61,1.220000,A,gripper_r_finger2_body_v,vel,-0.268234432,0.963742614,0.163071066,0,0,0,0,0
61,1.220000,A,gripper_r_finger2_body_w,vel,0,0,0,1.80654824,0.520167768,-0.486506283,0,0
61,1.220000,A,gripper_r_palm_body_p,pos,1.08187771,-0.197100163,0.973976672,1,0,0,0,0
61,1.220000,A,gripper_r_palm_body_q,pos,0,0,0,-0.455937415,0.822552383,0.104206569,0.323526889,0
61,1.220000,A,gripper_r_palm_body_v,vel,-0.268234432,0.963746428,0.163067952,0,0,0,0,0
61,1.220000,A,gripper_r_palm_body_w,vel,0,0,0,1.80654979,0.52016592,-0.486508518,0,0
62,1.240000,A,gripper_l_finger1_body_p,pos,-1.39586401,-0.401757717,0.820545673,1,0,0,0,0
62,1.240000,A,gripper_l_finger1_body_q,pos,0,0,0,0.805262685,-0.0473990552,0.0372648425,0.589844584,0
62,1.240000,A,gripper_l_finger1_body_v,vel,-0.19469142,0.0037704811,-0.196915016,0,0,0,0,0
62,1.240000,A,gripper_l_finger1_body_w,vel,0,0,0,0.233580068,0.453169435,-0.153387263,0,0
62,1.240000,A,gripper_l_finger2_body_p,pos,-1.30430889,-0.39065218,0.80001986,1,0,0,0,0
62,1.240000,A,gripper_l_finger2_body_q,pos,0,0,0,-0.0372561254,-0.589699209,0.805369198,-0.0474059954,0
62,1.240000,A,gripper_l_finger2_body_v,vel,-0.194693908,0.00478780549,-0.197038278,0,0,0,0,0
62,1.240000,A,gripper_l_finger2_body_w,vel,0,0,0,0.233584553,0.453301162,-0.152300209,0,0
62,1.240000,A,gripper_l_palm_body_p,pos,-1.1487875,-0.36564064,0.811804771,1,0,0,0,0
62,1.240000,A,gripper_l_palm_body_q,pos,0,0,0,0.535935163,-0.602973759,-0.390671611,0.443364263,0
62,1.240000,A,gripper_l_palm_body_v,vel,-0.194701523,0.00444962084,-0.19699727,0,0,0,0,0
62,1.240000,A,gripper_l_palm_body_w,vel,0,0,0,0.233583063,0.453257442,-0.152661189,0,0
62,1.240000,A,gripper_r_finger1_body_p,pos,1.15307379,-0.199969769,0.935165584,1,0,0,0,0
62,1.240000,A,gripper_r_finger1_body_q,pos,0,0,0,-0.909808695,0.243822277,0.29288885,0.164362326,0
62,1.240000,A,gripper_r_finger1_body_v,vel,-0.310236096,1.12219441,0.189244375,0,0,0,0,0
62,1.240000,A,gripper_r_finger1_body_w,vel,0,0,0,2.13946486,0.608871579,-0.530616522,0,0
62,1.240000,A,gripper_r_finger2_body_p,pos,1.30107546,-0.15429163,0.941247642,1,0,0,0,0
62,1.240000,A,gripper_r_finger2_body_q,pos,0,0,0,-0.292834193,-0.164158583,-0.909845412,0.243888125,0
62,1.240000,A,gripper_r_finger2_body_v,vel,-0.310223907,1.12227166,0.189193383,0,0,0,0,0
62,1.240000,A,gripper_r_finger2_body_w,vel,0,0,0,2.13950706,0.608821273,-0.530682683,0,0
62,1.240000,A,gripper_r_palm_body_p,pos,1.08450031,-0.207042217,0.97587949,1,0,0,0,0
62,1.240000,A,gripper_r_palm_body_q,pos,0,0,0,-0.470910758,0.815785289,0.0909473822,0.323212057,0
62,1.240000,A,gripper_r_palm_body_v,vel,-0.310228229,1.12224662,0.189209595,0,0,0,0,0
62,1.240000,A,gripper_r_palm_body_w,vel,0,0,0,2.13949323,0.608837664,-0.530661106,0,0
63,1.260000,A,gripper_l_finger1_body_p,pos,-1.39579487,-0.400919914,0.822859526,1,0,0,0,0
63,1.260000,A,gripper_l_finger1_body_q,pos,0,0,0,0.806259036,-0.0417040847,0.0381522179,0.588856161,0
63,1.260000,A,gripper_l_finger1_body_v,vel,-0.107465841,0.0142616909,-0.269945949,0,0,0,0,0
63,1.260000,A,gripper_l_finger1_body_w,vel,0,0,0,0.374246091,0.264928192,-0.175060481,0,0
63,1.260000,A,gripper_l_finger2_body_p,pos,-1.30416727,-0.38967514,0.802856565,1,0,0,0,0
63,1.260000,A,gripper_l_finger2_body_q,pos,0,0,0,-0.0381448343,-0.588716447,0.80636102,-0.0417109132,0
63,1.260000,A,gripper_l_finger2_body_v,vel,-0.107471228,0.0151481116,-0.270045936,0,0,0,0,0
63,1.260000,A,gripper_l_finger2_body_w,vel,0,0,0,0.374257892,0.265035033,-0.174114242,0,0
63,1.260000,A,gripper_l_palm_body_p,pos,-1.14876986,-0.365116596,0.813225627,1,0,0,0,0
63,1.260000,A,gripper_l_palm_body_q,pos,0,0,0,0.540665686,-0.599650443,-0.389345706,0.443294346,0
63,1.260000,A,gripper_l_palm_body_v,vel,-0.107473016,0.0150015764,-0.270029396,0,0,0,0,0
63,1.260000,A,gripper_l_palm_body_w,vel,0,0,0,0.374255925,0.265017301,-0.174271464,0,0
63,1.260000,A,gripper_r_finger1_body_p,pos,1.15628815,-0.208117485,0.940833867,1,0,0,0,0
63,1.260000,A,gripper_r_finger1_body_q,pos,0,0,0,-0.915826082,0.226992235,0.281906754,0.173970297,0
63,1.260000,A,gripper_r_finger1_body_v,vel,-0.352119654,1.07949769,0.218219638,0,0,0,0,0
63,1.260000,A,gripper_r_finger1_body_w,vel,0,0,0,2.0398047,0.701081395,-0.534519017,0,0
63,1.260000,A,gripper_r_finger2_body_p,pos,1.30463409,-0.165471077,0.944591701,1,0,0,0,0
63,1.260000,A,gripper_r_finger2_body_q,pos,0,0,0,-0.28185311,-0.173754111,-0.91586709,0.227059036,0
63,1.260000,A,gripper_r_finger2_body_v,vel,-0.352466792,1.0771693,0.219635084,0,0,0,0,0
63,1.260000,A,gripper_r_finger2_body_w,vel,0,0,0,2.03862739,0.702464521,-0.532532632,0,0
63,1.260000,A,gripper_r_palm_body_p,pos,1.08734512,-0.21777916,0.976979077,1,0,0,0,0
63,1.260000,A,gripper_r_palm_body_q,pos,0,0,0,-0.487067908,0.808141351,0.0763931274,0.322236687,0
63,1.260000,A,gripper_r_palm_body_v,vel,-0.352296621,1.07841814,0.218866378,0,0,0,0,0
63,1.260000,A,gripper_r_palm_body_w,vel,0,0,0,2.03925872,0.70172286,-0.533597827,0,0
64,1.280000,A,gripper_l_finger1_body_p,pos,-1.3955369,-0.400702,0.819872975,1,0,0,0,0
64,1.280000,A,gripper_l_finger1_body_q,pos,0,0,0,0.807363629,-0.0368523821,0.0372177251,0.587724984,0
64,1.280000,A,gripper_l_finger1_body_v,vel,0.000547148462,0.00839261804,-0.315149307,0,0,0,0,0
64,1.280000,A,gripper_l_finger1_body_w,vel,0,0,0,0.403456211,0.0329784416,-0.158806205,0,0
64,1.280000,A,gripper_l_finger2_body_p,pos,-1.30370378,-0.389304161,0.800588608,1,0,0,0,0
64,1.280000,A,gripper_l_finger2_body_q,pos,0,0,0,-0.037211325,-0.587588191,0.807463229,-0.0368589014,0
64,1.280000,A,gripper_l_finger2_body_v,vel,0.000538181106,0.00914194528,-0.315226942,0,0,0,0,0
64,1.280000,A,gripper_l_finger2_body_w,vel,0,0,0,0.403469741,0.0330617242,-0.158004031,0,0
64,1.280000,A,gripper_l_palm_body_p,pos,-1.14851952,-0.365214348,0.809845805,1,0,0,0,0
64,1.280000,A,gripper_l_palm_body_q,pos,0,0,0,0.544876575,-0.596999705,-0.389207393,0.441835344,0
64,1.280000,A,gripper_l_palm_body_v,vel,0.000543944421,0.00916655175,-0.315229595,0,0,0,0,0
64,1.280000,A,gripper_l_palm_body_w,vel,0,0,0,0.403470129,0.0330641158,-0.157981008,0,0
64,1.280000,A,gripper_r_finger1_body_p,pos,1.15962982,-0.216269016,0.944081843,1,0,0,0,0
64,1.280000,A,gripper_r_finger1_body_q,pos,0,0,0,-0.921161532,0.212176397,0.270265251,0.182754621,0
64,1.280000,A,gripper_r_finger1_body_v,vel,-0.397278994,0.973039806,0.253538609,0,0,0,0,0
64,1.280000,A,gripper_r_finger1_body_w,vel,0,0,0,1.78496099,0.7984007,-0.551896691,0,0
64,1.280000,A,gripper_r_finger2_body_p,pos,1.30833721,-0.176373482,0.94534725,1,0,0,0,0
64,1.280000,A,gripper_r_finger2_body_q,pos,0,0,0,-0.270210773,-0.182518348,-0.921208382,0.212245971,0
64,1.280000,A,gripper_r_finger2_body_v,vel,-0.397632241,0.970765591,0.254802138,0,0,0,0,0
64,1.280000,A,gripper_r_finger2_body_w,vel,0,0,0,1.78388727,0.799651384,-0.549945712,0,0
64,1.280000,A,gripper_r_palm_body_p,pos,1.09032393,-0.228082657,0.976048172,1,0,0,0,0
64,1.280000,A,gripper_r_palm_body_q,pos,0,0,0,-0.501318634,0.80144006,0.0619560815,0.320210725,0
64,1.280000,A,gripper_r_palm_body_v,vel,-0.397455841,0.972225666,0.253963232,0,0,0,0,0
64,1.280000,A,gripper_r_palm_body_w,vel,0,0,0,1.78458452,0.798839211,-0.551212668,0,0
65,1.300000,A,gripper_l_finger1_body_p,pos,-1.39506912,-0.401144028,0.811456442,1,0,0,0,0
65,1.300000,A,gripper_l_finger1_body_q,pos,0,0,0,0.808352649,-0.0345495008,0.0341134891,0.586692929,0
65,1.300000,A,gripper_l_finger1_body_v,vel,0.175381988,-0.00872246549,-0.194574878,0,0,0,0,0
65,1.300000,A,gripper_l_finger1_body_w,vel,0,0,0,0.324189812,-0.360380203,-0.106522985,0,0
65,1.300000,A,gripper_l_finger2_body_p,pos,-1.30290651,-0.389626026,0.792944312,1,0,0,0,0
65,1.300000,A,gripper_l_finger2_body_q,pos,0,0,0,-0.0341077745,-0.586562872,0.808447003,-0.0345552042,0
65,1.300000,A,gripper_l_finger2_body_v,vel,0.175371468,-0.00787817314,-0.194656059,0,0,0,0,0
65,1.300000,A,gripper_l_finger2_body_w,vel,0,0,0,0.324203104,-0.360292882,-0.105616473,0,0
65,1.300000,A,gripper_l_palm_body_p,pos,-1.1479888,-0.365911007,0.80182302,1,0,0,0,0
65,1.300000,A,gripper_l_palm_body_q,pos,0,0,0,0.547200859,-0.596066236,-0.390677452,0.438916147,0
65,1.300000,A,gripper_l_palm_body_v,vel,0.17538175,-0.00780427735,-0.194663331,0,0,0,0,0
65,1.300000,A,gripper_l_palm_body_w,vel,0,0,0,0.324204206,-0.360285759,-0.105542637,0,0
65,1.300000,A,gripper_r_finger1_body_p,pos,1.16313219,-0.224374294,0.944927752,1,0,0,0,0
65,1.300000,A,gripper_r_finger1_body_q,pos,0,0,0,-0.925913453,0.199346602,0.257905155,0.190866813,0
65,1.300000,A,gripper_r_finger1_body_v,vel,-0.443343282,0.903937399,0.28668499,0,0,0,0,0
65,1.300000,A,gripper_r_finger1_body_w,vel,0,0,0,1.61086154,0.898420453,-0.568313718,0,0
65,1.300000,A,gripper_r_finger2_body_p,pos,1.31220865,-0.186992645,0.943547428,1,0,0,0,0
65,1.300000,A,gripper_r_finger2_body_q,pos,0,0,0,-0.257850587,-0.190613642,-0.925965548,0.199417368,0
65,1.300000,A,gripper_r_finger2_body_v,vel,-0.443633676,0.901913345,0.28773883,0,0,0,0,0
65,1.300000,A,gripper_r_finger2_body_w,vel,0,0,0,1.60996056,0.899469733,-0.566546559,0,0
65,1.300000,A,gripper_r_palm_body_p,pos,1.09344959,-0.2379632,0.973115504,1,0,0,0,0
65,1.300000,A,gripper_r_palm_body_q,pos,0,0,0,-0.513752699,0.795729458,0.0474848486,0.317203313,0
65,1.300000,A,gripper_r_palm_body_v,vel,-0.443492174,0.903231859,0.287028044,0,0,0,0,0
65,1.300000,A,gripper_r_palm_body_w,vel,0,0,0,1.6105541,0.898778439,-0.567710817,0,0
66,1.320000,A,gripper_l_finger1_body_p,pos,-1.39440441,-0.402164936,0.798214912,1,0,0,0,0
66,1.320000,A,gripper_l_finger1_body_q,pos,0,0,0,0.809065819,-0.0368888155,0.0270016193,0.585937381,0
66,1.320000,A,gripper_l_finger1_body_v,vel,0.454363495,-0.0110685723,0.269062549,0,0,0,0,0
66,1.320000,A,gripper_l_finger1_body_w,vel,0,0,0,0.193596542,-1.04261458,-0.0263436064,0,0
66,1.320000,A,gripper_l_finger2_body_p,pos,-1.30171824,-0.390566826,0.780585885,1,0,0,0,0
66,1.320000,A,gripper_l_finger2_body_q,pos,0,0,0,-0.0269958097,-0.585813403,0.809155583,-0.0368931703,0
66,1.320000,A,gripper_l_finger2_body_v,vel,0.454351544,-0.0104465894,0.269005507,0,0,0,0,0
66,1.320000,A,gripper_l_finger2_body_w,vel,0,0,0,0.193596855,-1.04255295,-0.0256713275,0,0
66,1.320000,A,gripper_l_palm_body_p,pos,-1.14714718,-0.367054939,0.790424705,1,0,0,0,0
66,1.320000,A,gripper_l_palm_body_q,pos,0,0,0,0.546046317,-0.598218441,-0.395179302,0.433360636,0
66,1.320000,A,gripper_l_palm_body_v,vel,0.454364955,-0.0102483807,0.268987328,0,0,0,0,0
66,1.320000,A,gripper_l_palm_body_w,vel,0,0,0,0.193596959,-1.04253387,-0.0254626796,0,0
66,1.320000,A,gripper_r_finger1_body_p,pos,1.1667304,-0.232360363,0.943699896,1,0,0,0,0
66,1.320000,A,gripper_r_finger1_body_q,pos,0,0,0,-0.930223346,0.18807961,0.244825035,0.198422134,0
66,1.320000,A,gripper_r_finger1_body_v,vel,-0.484540969,0.845082045,0.316922784,0,0,0,0,0
66,1.320000,A,gripper_r_finger1_body_w,vel,0,0,0,1.46815062,0.98889029,-0.575018585,0,0
66,1.320000,A,gripper_r_finger2_body_p,pos,1.31617212,-0.197297096,0.939522684,1,0,0,0,0
66,1.320000,A,gripper_r_finger2_body_q,pos,0,0,0,-0.244770944,-0.198154986,-0.930280209,0.188150182,0
66,1.320000,A,gripper_r_finger2_body_v,vel,-0.484785795,0.843210399,0.317841381,0,0,0,0,0
66,1.320000,A,gripper_r_finger2_body_w,vel,0,0,0,1.46736705,0.989810109,-0.573353291,0,0
66,1.320000,A,gripper_r_palm_body_p,pos,1.09666109,-0.247437,0.968429863,1,0,0,0,0
66,1.320000,A,gripper_r_palm_body_q,pos,0,0,0,-0.524769366,0.790810823,0.0328974724,0.313293934,0
66,1.320000,A,gripper_r_palm_body_v,vel,-0.484670997,0.844417393,0.317228705,0,0,0,0,0
66,1.320000,A,gripper_r_palm_body_w,vel,0,0,0,1.46787739,0.989210963,-0.574437976,0,0
67,1.340000,A,gripper_l_finger1_body_p,pos,-1.39356613,-0.4034729,0.7828933,1,0,0,0,0
67,1.340000,A,gripper_l_finger1_body_q,pos,0,0,0,0.809450626,-0.0439689085,0.0164329596,0.58530879,0
67,1.340000,A,gripper_l_finger1_body_v,vel,0.528755426,-0.0583609156,0.486769557,0,0,0,0,0
67,1.340000,A,gripper_l_finger1_body_w,vel,0,0,0,0.02406854,-1.24969816,-0.00155220984,0,0
67,1.340000,A,gripper_l_finger2_body_p,pos,-1.30017948,-0.391860485,0.76616931,1,0,0,0,0
67,1.340000,A,gripper_l_finger2_body_q,pos,0,0,0,-0.016426174,-0.58518672,0.809538841,-0.0439716019,0
67,1.340000,A,gripper_l_finger2_body_v,vel,0.528743029,-0.0583073907,0.486764371,0,0,0,0,0
67,1.340000,A,gripper_l_finger2_body_w,vel,0,0,0,0.024066845,-1.24969196,-0.00148429209,0,0
67,1.340000,A,gripper_l_palm_body_p,pos,-1.14608574,-0.368391514,0.778297067,1,0,0,0,0
67,1.340000,A,gripper_l_palm_body_q,pos,0,0,0,0.541307449,-0.60349077,-0.402215332,0.425450265,0
67,1.340000,A,gripper_l_palm_body_v,vel,0.52875793,-0.0581113882,0.486746937,0,0,0,0,0
67,1.340000,A,gripper_l_palm_body_w,vel,0,0,0,0.0240616538,-1.24967313,-0.00127649948,0,0
67,1.340000,A,gripper_r_finger1_body_p,pos,1.17033052,-0.240127087,0.94072324,1,0,0,0,0
67,1.340000,A,gripper_r_finger1_body_q,pos,0,0,0,-0.934165955,0.178062811,0.231117427,0.205456525,0
67,1.340000,A,gripper_r_finger1_body_v,vel,-0.518410921,0.794843376,0.342734814,0,0,0,0,0
67,1.340000,A,gripper_r_finger1_body_w,vel,0,0,0,1.35404861,1.06456304,-0.570711136,0,0
67,1.340000,A,gripper_r_finger2_body_p,pos,1.3201189,-0.207205296,0.933615744,1,0,0,0,0
67,1.340000,A,gripper_r_finger2_body_q,pos,0,0,0,-0.231064215,-0.205177814,-0.934227169,0.178132027,0
67,1.340000,A,gripper_r_finger2_body_v,vel,-0.518619895,0.79306227,0.343562454,0,0,0,0,0
67,1.340000,A,gripper_r_finger2_body_w,vel,0,0,0,1.3533498,1.06539631,-0.56909436,0,0
67,1.340000,A,gripper_r_palm_body_p,pos,1.0998702,-0.256465912,0.962261856,1,0,0,0,0
67,1.340000,A,gripper_r_palm_body_q,pos,0,0,0,-0.534642518,0.78651607,0.0182341412,0.308573186,0
67,1.340000,A,gripper_r_palm_body_v,vel,-0.518526256,0.79417938,0.343027204,0,0,0,0,0
67,1.340000,A,gripper_r_palm_body_w,vel,0,0,0,1.35379148,1.06486964,-0.570116282,0,0
68,1.360000,A,gripper_l_finger1_body_p,pos,-1.39268541,-0.404587746,0.770647407,1,0,0,0,0
68,1.360000,A,gripper_l_finger1_body_q,pos,0,0,0,0.809763253,-0.0518879294,0.00836461317,0.584398091,0
68,1.360000,A,gripper_l_finger1_body_v,vel,0.388632476,-0.147044584,0.433646917,0,0,0,0,0
68,1.360000,A,gripper_l_finger1_body_w,vel,0,0,0,-0.162207469,-0.938299,-0.0411748216,0,0
68,1.360000,A,gripper_l_finger2_body_p,pos,-1.2986393,-0.393090725,0.754338861,1,0,0,0,0
68,1.360000,A,gripper_l_finger2_body_q,pos,0,0,0,-0.0083563989,-0.584272325,0.809854031,-0.0518894456,0
68,1.360000,A,gripper_l_finger2_body_v,vel,0.388620406,-0.147572443,0.433696151,0,0,0,0,0
68,1.360000,A,gripper_l_finger2_body_w,vel,0,0,0,-0.162180454,-0.938352823,-0.0417452008,0,0
68,1.360000,A,gripper_l_palm_body_p,pos,-1.14506817,-0.369632721,0.768818855,1,0,0,0,0
68,1.360000,A,gripper_l_palm_body_q,pos,0,0,0,0.535924494,-0.609306037,-0.407283276,0.419107884,0
68,1.360000,A,gripper_l_palm_body_v,vel,0.388634324,-0.147305772,0.433671653,0,0,0,0,0
68,1.360000,A,gripper_l_palm_body_w,vel,0,0,0,-0.162194163,-0.938325524,-0.0414558239,0,0
68,1.360000,A,gripper_r_finger1_body_p,pos,1.17383385,-0.247573853,0.936323225,1,0,0,0,0
68,1.360000,A,gripper_r_finger1_body_q,pos,0,0,0,-0.937782228,0.16903764,0.216924295,0.211977884,0
68,1.360000,A,gripper_r_finger1_body_v,vel,-0.543439925,0.749154747,0.363273174,0,0,0,0,0
68,1.360000,A,gripper_r_finger1_body_w,vel,0,0,0,1.2597661,1.12244093,-0.555699885,0,0
68,1.360000,A,gripper_r_finger2_body_p,pos,1.32393789,-0.216624737,0.926178515,1,0,0,0,0
68,1.360000,A,gripper_r_finger2_body_q,pos,0,0,0,-0.21687296,-0.21169357,-0.937846422,0.169103667,0
68,1.360000,A,gripper_r_finger2_body_v,vel,-0.543562233,0.747900009,0.363829494,0,0,0,0,0
68,1.360000,A,gripper_r_finger2_body_w,vel,0,0,0,1.259305,1.12300372,-0.554532111,0,0
68,1.360000,A,gripper_r_palm_body_p,pos,1.10298681,-0.264994621,0.954892814,1,0,0,0,0
68,1.360000,A,gripper_r_palm_body_q,pos,0,0,0,-0.54358381,0.782690942,0.00358911115,0.303147882,0
68,1.360000,A,gripper_r_palm_body_v,vel,-0.54349035,0.748852193,0.363399029,0,0,0,0,0
68,1.360000,A,gripper_r_palm_body_w,vel,0,0,0,1.25965703,1.12257409,-0.555423677,0,0
69,1.380000,A,gripper_l_finger1_body_p,pos,-1.39220572,-0.405145168,0.764529705,1,0,0,0,0
69,1.380000,A,gripper_l_finger1_body_q,pos,0,0,0,0.81017065,-0.0584867075,0.00464480883,0.583250582,0
69,1.380000,A,gripper_l_finger1_body_v,vel,0.172743976,-0.209877729,0.293194383,0,0,0,0,0
69,1.380000,A,gripper_l_finger1_body_w,vel,0,0,0,-0.287306041,-0.444830447,-0.093959555,0,0
69,1.380000,A,gripper_l_finger2_body_p,pos,-1.29763079,-0.393871307,0.748087406,1,0,0,0,0
69,1.380000,A,gripper_l_finger2_body_q,pos,0,0,0,-0.00463526091,-0.583120465,0.810264289,-0.0584876686,0
69,1.380000,A,gripper_l_finger2_body_v,vel,0.172744066,-0.210466295,0.293253779,0,0,0,0,0
69,1.380000,A,gripper_l_finger2_body_w,vel,0,0,0,-0.28726694,-0.444895029,-0.0945997238,0,0
69,1.380000,A,gripper_l_palm_body_p,pos,-1.14451981,-0.37044096,0.764365911,1,0,0,0,0
69,1.380000,A,gripper_l_palm_body_q,pos,0,0,0,0.531544566,-0.614257812,-0.409105182,0.415668994,0
69,1.380000,A,gripper_l_palm_body_v,vel,0.172747269,-0.210495263,0.293256879,0,0,0,0,0
69,1.380000,A,gripper_l_palm_body_w,vel,0,0,0,-0.287264824,-0.444898516,-0.094634302,0,0
69,1.380000,A,gripper_r_finger1_body_p,pos,1.17715406,-0.254610538,0.930805862,1,0,0,0,0
69,1.380000,A,gripper_r_finger1_body_q,pos,0,0,0,-0.941091001,0.160807148,0.202417448,0.217981577,0
69,1.380000,A,gripper_r_finger1_body_v,vel,-0.55885762,0.706261933,0.377698392,0,0,0,0,0
69,1.380000,A,gripper_r_finger1_body_w,vel,0,0,0,1.17935812,1.1609565,-0.531877697,0,0
69,1.380000,A,gripper_r_finger2_body_p,pos,1.32753086,-0.225465298,0.917549908,1,0,0,0,0
69,1.380000,A,gripper_r_finger2_body_q,pos,0,0,0,-0.202368468,-0.217695355,-0.941157222,0.160868958,0
69,1.380000,A,gripper_r_finger2_body_v,vel,-0.558933735,0.705322683,0.378094882,0,0,0,0,0
69,1.380000,A,gripper_r_finger2_body_w,vel,0,0,0,1.17903757,1.16135955,-0.53098464,0,0
69,1.380000,A,gripper_r_palm_body_p,pos,1.10593081,-0.272965431,0.946596801,1,0,0,0,0
69,1.380000,A,gripper_r_palm_body_q,pos,0,0,0,-0.551745772,0.779209614,-0.0109128766,0.297136158,0
69,1.380000,A,gripper_r_palm_body_v,vel,-0.558876157,0.706193566,0.377722561,0,0,0,0,0
69,1.380000,A,gripper_r_palm_body_w,vel,0,0,0,1.17933619,1.16098404,-0.531816661,0,0
70,1.400000,A,gripper_l_finger1_body_p,pos,-1.39233303,-0.404973507,0.765136242,1,0,0,0,0
70,1.400000,A,gripper_l_finger1_body_q,pos,0,0,0,0.810718298,-0.062642172,0.00538350549,0.582050502,0
70,1.400000,A,gripper_l_finger1_body_v,vel,-0.0355110615,-0.228575394,0.14184773,0,0,0,0,0
70,1.400000,A,gripper_l_finger1_body_w,vel,0,0,0,-0.337589651,0.0383161493,-0.132536396,0,0
70,1.400000,A,gripper_l_finger2_body_p,pos,-1.29741096,-0.393984318,0.748112082,1,0,0,0,0
70,1.400000,A,gripper_l_finger2_body_q,pos,0,0,0,-0.00537287118,-0.581914902,0.810815632,-0.0626432896,0
70,1.400000,A,gripper_l_finger2_body_v,vel,-0.035500627,-0.229303196,0.141927525,0,0,0,0,0
70,1.400000,A,gripper_l_finger2_body_w,vel,0,0,0,-0.337538153,0.0382296108,-0.133332536,0,0
70,1.400000,A,gripper_l_palm_body_p,pos,-1.14460897,-0.370617867,0.765364647,1,0,0,0,0
70,1.400000,A,gripper_l_palm_body_q,pos,0,0,0,0.528994322,-0.617584348,-0.407733172,0.415341109,0
70,1.400000,A,gripper_l_palm_body_v,vel,-0.0355046168,-0.229505047,0.141949207,0,0,0,0,0
70,1.400000,A,gripper_l_palm_body_w,vel,0,0,0,-0.337523639,0.0382052511,-0.133556664,0,0
70,1.400000,A,gripper_r_finger1_body_p,pos,1.18022156,-0.26115942,0.924453199,1,0,0,0,0
70,1.400000,A,gripper_r_finger1_body_q,pos,0,0,0,-0.944099367,0.153227866,0.187786162,0.223459035,0
70,1.400000,A,gripper_r_finger1_body_v,vel,-0.56445992,0.664748251,0.385461301,0,0,0,0,0
70,1.400000,A,gripper_r_finger1_body_w,vel,0,0,0,1.10787976,1.17949188,-0.501104116,0,0
70,1.400000,A,gripper_r_finger2_body_p,pos,1.33082008,-0.233649731,0.908050001,1,0,0,0,0
70,1.400000,A,gripper_r_finger2_body_q,pos,0,0,0,-0.187739462,-0.223171756,-0.944167316,0.15328525,0
70,1.400000,A,gripper_r_finger2_body_v,vel,-0.564529538,0.663677394,0.385891646,0,0,0,0,0
70,1.400000,A,gripper_r_finger2_body_w,vel,0,0,0,1.10754275,1.17993152,-0.500064611,0,0
