macro_frame,sim_time,packet,coord_system,object_id,tag,v0,v1,v2,v3,v4,v5,v6,v7
55,1.099999,B,yup,gripper_l_palm_body_p,pos,-1.138315678,0.722251058,0.370548248,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
55,1.099999,B,yup,gripper_l_palm_body_q,pos,0.000000000,0.000000000,-0.000000000,0.527869730,-0.617741040,-0.387188340,-0.435700292,0.000000000
55,1.099999,B,yup,gripper_l_palm_body_v,vel,-0.363390088,-0.040669661,0.330005527,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
55,1.099999,B,yup,gripper_l_palm_body_w,vel,0.000000000,0.000000000,-0.000000000,-1.142726541,0.142845735,-0.769743025,0.000000000,0.000000000
55,1.099999,B,yup,gripper_r_finger1_body_p,pos,1.135210991,0.913764536,0.164015770,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
55,1.099999,B,yup,gripper_r_finger1_body_q,pos,0.000000000,0.000000000,-0.000000000,0.882604419,-0.303173214,0.117652997,-0.339489639,0.000000000
55,1.099999,B,yup,gripper_r_finger1_body_v,vel,-0.161030456,0.047750846,-0.409488261,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
55,1.099999,B,yup,gripper_r_finger1_body_w,vel,0.000000000,0.000000000,-0.000000000,0.415783316,-0.472980589,-0.273444772,0.000000000,0.000000000
55,1.099999,B,yup,gripper_r_finger2_body_p,pos,1.281252861,0.927940547,0.103972435,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
55,1.099999,B,yup,gripper_r_finger2_body_q,pos,0.000000000,0.000000000,-0.000000000,0.339418409,0.117445863,0.303253142,0.882631942,0.000000000
55,1.099999,B,yup,gripper_r_finger2_body_v,vel,-0.161007345,0.047598518,-0.409653157,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
55,1.099999,B,yup,gripper_r_finger2_body_w,vel,0.000000000,0.000000000,-0.000000000,0.415908754,-0.473119736,-0.273298651,0.000000000,0.000000000
55,1.099999,B,yup,gripper_r_palm_body_p,pos,1.068912983,0.970906079,0.159474373,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
55,1.099999,B,yup,gripper_r_palm_body_q,pos,0.000000000,0.000000000,-0.000000000,-0.409695955,0.838520240,-0.323122086,0.156924025,0.000000000
55,1.099999,B,yup,gripper_r_palm_body_v,vel,-0.160999611,0.047558196,-0.409698188,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
55,1.099999,B,yup,gripper_r_palm_body_w,vel,0.000000000,0.000000000,-0.000000000,0.415937573,-0.473151714,-0.273265064,0.000000000,0.000000000
56,1.119999,B,yup,gripper_l_finger1_body_p,pos,-1.388399124,0.729577780,0.407141685,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
56,1.119999,B,yup,gripper_l_finger1_body_q,pos,0.000000000,0.000000000,-0.000000000,0.808645301,-0.066673398,-0.584144113,-0.020569159,0.000000000
56,1.119999,B,yup,gripper_l_finger1_body_v,vel,-0.484341621,-0.149738610,0.198124990,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
56,1.119999,B,yup,gripper_l_finger1_body_w,vel,0.000000000,0.000000000,-0.000000000,-0.961410582,0.180120394,-1.067985773,0.000000000,0.000000000
56,1.119999,B,yup,gripper_l_finger2_body_p,pos,-1.293196201,0.716356158,0.395268440,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
56,1.119999,B,yup,gripper_l_finger2_body_q,pos,0.000000000,0.000000000,-0.000000000,0.020584498,-0.583959938,0.066668928,0.808778290,0.000000000
56,1.119999,B,yup,gripper_l_finger2_body_v,vel,-0.484286070,-0.149854839,0.196677729,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
56,1.119999,B,yup,gripper_l_finger2_body_w,vel,0.000000000,0.000000000,-0.000000000,-0.961593688,0.181751534,-1.068123817,0.000000000,0.000000000
56,1.119999,B,yup,gripper_l_palm_body_p,pos,-1.140820503,0.735901713,0.371674061,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
56,1.119999,B,yup,gripper_l_palm_body_q,pos,0.000000000,0.000000000,-0.000000000,0.524705645,-0.618992685,-0.398431777,-0.427532642,0.000000000
56,1.119999,B,yup,gripper_l_palm_body_v,vel,-0.484341174,-0.149737835,0.198133498,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
56,1.119999,B,yup,gripper_l_palm_body_w,vel,0.000000000,0.000000000,-0.000000000,-0.961409628,0.180112079,-1.067985058,0.000000000,0.000000000
56,1.119999,B,yup,gripper_r_finger1_body_p,pos,1.137754917,0.913544476,0.167582512,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
56,1.119999,B,yup,gripper_r_finger1_body_q,pos,0.000000000,0.000000000,-0.000000000,0.884486338,-0.300754878,0.122620152,-0.334954802,0.000000000
56,1.119999,B,yup,gripper_r_finger1_body_v,vel,-0.169873387,0.065601029,-0.453761458,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
56,1.119999,B,yup,gripper_r_finger1_body_w,vel,0.000000000,0.000000000,-0.000000000,0.561715364,-0.458901584,-0.298621178,0.000000000,0.000000000
56,1.119999,B,yup,gripper_r_finger2_body_p,pos,1.284010410,0.927116930,0.108908653,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
56,1.119999,B,yup,gripper_r_finger2_body_q,pos,0.000000000,0.000000000,-0.000000000,0.334884645,0.122414068,0.300833196,0.884514815,0.000000000
56,1.119999,B,yup,gripper_r_finger2_body_v,vel,-0.169838384,0.065462247,-0.453925401,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
56,1.119999,B,yup,gripper_r_finger2_body_w,vel,0.000000000,0.000000000,-0.000000000,0.561828792,-0.459031641,-0.298486859,0.000000000,0.000000000
56,1.119999,B,yup,gripper_r_palm_body_p,pos,1.071005821,0.969764650,0.163787842,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
56,1.119999,B,yup,gripper_r_palm_body_q,pos,0.000000000,0.000000000,-0.000000000,-0.412738053,0.838140238,-0.323429791,0.150204568,0.000000000
56,1.119999,B,yup,gripper_r_palm_body_v,vel,-0.169837594,0.065455116,-0.453932971,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
56,1.119999,B,yup,gripper_r_palm_body_w,vel,0.000000000,0.000000000,-0.000000000,0.561833084,-0.459036559,-0.298481792,0.000000000,0.000000000
57,1.139999,B,yup,gripper_l_finger1_body_p,pos,-1.390886784,0.748388767,0.407709599,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
57,1.139999,B,yup,gripper_l_finger1_body_q,pos,0.000000000,0.000000000,-0.000000000,0.807193347,-0.066866331,-0.586453023,-0.006375480,0.000000000
57,1.139999,B,yup,gripper_l_finger1_body_v,vel,-0.536987782,-0.208301708,0.106544644,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
57,1.139999,B,yup,gripper_l_finger1_body_w,vel,0.000000000,0.000000000,-0.000000000,-0.766017675,0.168112278,-1.203436375,0.000000000,0.000000000
57,1.139999,B,yup,gripper_l_finger2_body_p,pos,-1.296563625,0.732761145,0.396123886,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
57,1.139999,B,yup,gripper_l_finger2_body_q,pos,0.000000000,0.000000000,-0.000000000,0.006389983,-0.586279805,0.066865175,0.807319148,0.000000000
57,1.139999,B,yup,gripper_l_finger2_body_v,vel,-0.536951780,-0.208412811,0.105416976,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
57,1.139999,B,yup,gripper_l_finger2_body_w,vel,0.000000000,0.000000000,-0.000000000,-0.766130090,0.169367895,-1.203563690,0.000000000,0.000000000
57,1.139999,B,yup,gripper_l_palm_body_p,pos,-1.143297195,0.751624584,0.371759415,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
57,1.139999,B,yup,gripper_l_palm_body_q,pos,0.000000000,0.000000000,-0.000000000,0.523541626,-0.618103921,-0.410100847,-0.419128864,0.000000000
57,1.139999,B,yup,gripper_l_palm_body_v,vel,-0.536987722,-0.208306074,0.106501497,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
57,1.139999,B,yup,gripper_l_palm_body_w,vel,0.000000000,0.000000000,-0.000000000,-0.766022086,0.168161348,-1.203441381,0.000000000,0.000000000
57,1.139999,B,yup,gripper_r_finger1_body_p,pos,1.140190601,0.914354146,0.171524525,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
57,1.139999,B,yup,gripper_r_finger1_body_q,pos,0.000000000,0.000000000,-0.000000000,0.886996395,-0.296724708,0.127856538,-0.329915972,0.000000000
57,1.139999,B,yup,gripper_r_finger1_body_v,vel,-0.185582504,0.093327805,-0.517747343,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
57,1.139999,B,yup,gripper_r_finger1_body_w,vel,0.000000000,0.000000000,-0.000000000,0.769800425,-0.434362888,-0.338260561,0.000000000,0.000000000
57,1.139999,B,yup,gripper_r_finger2_body_p,pos,1.286692142,0.927195251,0.114376545,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
57,1.139999,B,yup,gripper_r_finger2_body_q,pos,0.000000000,0.000000000,-0.000000000,0.329847246,0.127651378,0.296801268,0.887025889,0.000000000
57,1.139999,B,yup,gripper_r_finger2_body_v,vel,-0.185547426,0.093193613,-0.517909765,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
57,1.139999,B,yup,gripper_r_finger2_body_w,vel,0.000000000,0.000000000,-0.000000000,0.769908965,-0.434492052,-0.338130414,0.000000000,0.000000000
57,1.139999,B,yup,gripper_r_palm_body_p,pos,1.073081017,0.969306648,0.168745041,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
57,1.139999,B,yup,gripper_r_palm_body_q,pos,0.000000000,0.000000000,-0.000000000,-0.417364059,0.837064735,-0.323571293,0.142938762,0.000000000
57,1.139999,B,yup,gripper_r_palm_body_v,vel,-0.185547292,0.093190581,-0.517912924,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
57,1.139999,B,yup,gripper_r_palm_body_w,vel,0.000000000,0.000000000,-0.000000000,0.769910574,-0.434493929,-0.338128567,0.000000000,0.000000000
58,1.159999,B,yup,gripper_l_finger1_body_p,pos,-1.392930031,0.767742991,0.407319069,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
58,1.159999,B,yup,gripper_l_finger1_body_q,pos,0.000000000,0.000000000,-0.000000000,0.805886611,-0.064967356,-0.588452275,0.007066350,0.000000000
58,1.159999,B,yup,gripper_l_finger1_body_v,vel,-0.531079352,-0.222649500,0.054766677,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
58,1.159999,B,yup,gripper_l_finger1_body_w,vel,0.000000000,0.000000000,-0.000000000,-0.570194304,0.117607087,-1.200285077,0.000000000,0.000000000
58,1.159999,B,yup,gripper_l_finger2_body_p,pos,-1.299515247,0.750099659,0.395969391,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
58,1.159999,B,yup,gripper_l_finger2_body_q,pos,0.000000000,0.000000000,-0.000000000,-0.007052730,-0.588285267,0.064969033,0.806008516,0.000000000
58,1.159999,B,yup,gripper_l_finger2_body_v,vel,-0.531060576,-0.222697541,0.054334491,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
58,1.159999,B,yup,gripper_l_finger2_body_w,vel,0.000000000,0.000000000,-0.000000000,-0.570225179,0.118077494,-1.200338721,0.000000000,0.000000000
58,1.159999,B,yup,gripper_l_palm_body_p,pos,-1.145397186,0.767788053,0.371005058,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
58,1.159999,B,yup,gripper_l_palm_body_q,pos,0.000000000,0.000000000,-0.000000000,0.523959324,-0.615838464,-0.421019701,-0.411037741,0.000000000
58,1.159999,B,yup,gripper_l_palm_body_v,vel,-0.531079948,-0.222657114,0.054700192,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
58,1.159999,B,yup,gripper_l_palm_body_w,vel,0.000000000,0.000000000,-0.000000000,-0.570199132,0.117681213,-1.200293541,0.000000000,0.000000000
58,1.159999,B,yup,gripper_r_finger1_body_p,pos,1.142550468,0.916387856,0.175886631,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
58,1.159999,B,yup,gripper_r_finger1_body_q,pos,0.000000000,0.000000000,-0.000000000,0.890241985,-0.290666193,0.133559048,-0.324259699,0.000000000
58,1.159999,B,yup,gripper_r_finger1_body_v,vel,-0.200950414,0.113711752,-0.607470691,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
58,1.159999,B,yup,gripper_r_finger1_body_w,vel,0.000000000,0.000000000,-0.000000000,1.010399580,-0.423731238,-0.374926448,0.000000000,0.000000000
58,1.159999,B,yup,gripper_r_finger2_body_p,pos,1.289326668,0.928339183,0.120479584,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
58,1.159999,B,yup,gripper_r_finger2_body_q,pos,0.000000000,0.000000000,-0.000000000,0.324192847,0.133354513,0.290740933,0.890272588,0.000000000
58,1.159999,B,yup,gripper_r_finger2_body_v,vel,-0.200916216,0.113578767,-0.607635617,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
58,1.159999,B,yup,gripper_r_finger2_body_w,vel,0.000000000,0.000000000,-0.000000000,1.010506392,-0.423863918,-0.374797314,0.000000000,0.000000000
58,1.159999,B,yup,gripper_r_palm_body_p,pos,1.075153828,0.969620287,0.174452305,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
58,1.159999,B,yup,gripper_r_palm_body_q,pos,0.000000000,0.000000000,-0.000000000,-0.423944442,0.835075194,-0.323605596,0.134907186,0.000000000
58,1.159999,B,yup,gripper_r_palm_body_v,vel,-0.200918689,0.113586247,-0.607625902,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
58,1.159999,B,yup,gripper_r_palm_body_w,vel,0.000000000,0.000000000,-0.000000000,1.010499835,-0.423855722,-0.374805272,0.000000000,0.000000000
59,1.179999,B,yup,gripper_l_finger1_body_p,pos,-1.394375324,0.785911322,0.406207561,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
59,1.179999,B,yup,gripper_l_finger1_body_q,pos,0.000000000,0.000000000,-0.000000000,0.804933120,-0.061708100,-0.589849946,0.018756956,0.000000000
59,1.179999,B,yup,gripper_l_finger1_body_v,vel,-0.476225406,-0.203187481,0.032624766,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
59,1.179999,B,yup,gripper_l_finger1_body_w,vel,0.000000000,0.000000000,-0.000000000,-0.377398431,0.044923384,-1.082073331,0.000000000,0.000000000
59,1.179999,B,yup,gripper_l_finger2_body_p,pos,-1.301764011,0.766722322,0.395038128,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
59,1.179999,B,yup,gripper_l_finger2_body_q,pos,0.000000000,0.000000000,-0.000000000,-0.018744318,-0.589687160,0.061712104,0.805052371,0.000000000
59,1.179999,B,yup,gripper_l_finger2_body_v,vel,-0.476209044,-0.203225911,0.032305297,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
59,1.179999,B,yup,gripper_l_finger2_body_w,vel,0.000000000,0.000000000,-0.000000000,-0.377413183,0.045266889,-1.082115293,0.000000000,0.000000000
59,1.179999,B,yup,gripper_l_palm_body_p,pos,-1.146954536,0.782983184,0.369700432,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
59,1.179999,B,yup,gripper_l_palm_body_q,pos,0.000000000,0.000000000,-0.000000000,0.525588757,-0.612860562,-0.430275084,-0.403759510,0.000000000
59,1.179999,B,yup,gripper_l_palm_body_v,vel,-0.476224899,-0.203186378,0.032633558,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
59,1.179999,B,yup,gripper_l_palm_body_w,vel,0.000000000,0.000000000,-0.000000000,-0.377398044,0.044914700,-1.082072258,0.000000000,0.000000000
59,1.179999,B,yup,gripper_r_finger1_body_p,pos,1.144918442,0.919630229,0.180742264,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
59,1.179999,B,yup,gripper_r_finger1_body_q,pos,0.000000000,0.000000000,-0.000000000,0.894220048,-0.282388358,0.139924705,-0.317881106,0.000000000
59,1.179999,B,yup,gripper_r_finger1_body_v,vel,-0.218802512,0.130001590,-0.714999914,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
59,1.179999,B,yup,gripper_r_finger1_body_w,vel,0.000000000,0.000000000,-0.000000000,1.268141150,-0.428091139,-0.415020943,0.000000000,0.000000000
59,1.179999,B,yup,gripper_r_finger2_body_p,pos,1.291989326,0.930504143,0.127332211,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
59,1.179999,B,yup,gripper_r_finger2_body_q,pos,0.000000000,0.000000000,-0.000000000,0.317816523,0.139720394,0.282461254,0.894251927,0.000000000
59,1.179999,B,yup,gripper_r_finger2_body_v,vel,-0.218771249,0.129876688,-0.715159893,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
59,1.179999,B,yup,gripper_r_finger2_body_w,vel,0.000000000,0.000000000,-0.000000000,1.268241286,-0.428221881,-0.414899290,0.000000000,0.000000000
59,1.179999,B,yup,gripper_r_palm_body_p,pos,1.077270508,0.970621765,0.180995941,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
59,1.179999,B,yup,gripper_r_palm_body_q,pos,0.000000000,0.000000000,-0.000000000,-0.432612118,0.832034394,-0.323597935,0.125896378,0.000000000
59,1.179999,B,yup,gripper_r_palm_body_v,vel,-0.218773410,0.129883021,-0.715151310,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
59,1.179999,B,yup,gripper_r_palm_body_w,vel,0.000000000,0.000000000,-0.000000000,1.268235683,-0.428214461,-0.414906174,0.000000000,0.000000000
60,1.199999,B,yup,gripper_l_finger1_body_p,pos,-1.395261288,0.801494241,0.404675961,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
60,1.199999,B,yup,gripper_l_finger1_body_q,pos,0.000000000,0.000000000,-0.000000000,0.804494206,-0.057555184,-0.590502204,0.027993232,0.000000000
60,1.199999,B,yup,gripper_l_finger1_body_v,vel,-0.393955857,-0.179155082,0.028406529,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
60,1.199999,B,yup,gripper_l_finger1_body_w,vel,0.000000000,0.000000000,-0.000000000,-0.181694180,-0.038369305,-0.897729278,0.000000000,0.000000000
60,1.199999,B,yup,gripper_l_finger2_body_p,pos,-1.303250790,0.781282663,0.393620491,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
60,1.199999,B,yup,gripper_l_finger2_body_q,pos,0.000000000,0.000000000,-0.000000000,-0.027981784,-0.590344372,0.057560887,0.804610022,0.000000000
60,1.199999,B,yup,gripper_l_finger2_body_v,vel,-0.393945783,-0.179200187,0.028048720,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
60,1.199999,B,yup,gripper_l_finger2_body_w,vel,0.000000000,0.000000000,-0.000000000,-0.181703046,-0.037986375,-0.897777796,0.000000000,0.000000000
60,1.199999,B,yup,gripper_l_palm_body_p,pos,-1.147975445,0.796027780,0.368162632,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
60,1.199999,B,yup,gripper_l_palm_body_q,pos,0.000000000,0.000000000,-0.000000000,0.528213727,-0.609614011,-0.437268434,-0.397689996,0.000000000
60,1.199999,B,yup,gripper_l_palm_body_v,vel,-0.393957794,-0.179170504,0.028285220,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
60,1.199999,B,yup,gripper_l_palm_body_w,vel,0.000000000,0.000000000,-0.000000000,-0.181697235,-0.038237158,-0.897746027,0.000000000,0.000000000
60,1.199999,B,yup,gripper_r_finger1_body_p,pos,1.147405148,0.923936665,0.186244011,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
60,1.199999,B,yup,gripper_r_finger1_body_q,pos,0.000000000,0.000000000,-0.000000000,0.898819306,-0.271937129,0.147103174,-0.310700354,0.000000000
60,1.199999,B,yup,gripper_r_finger1_body_v,vel,-0.239260763,0.144653842,-0.831202924,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
60,1.199999,B,yup,gripper_r_finger1_body_w,vel,0.000000000,0.000000000,-0.000000000,1.524849296,-0.451096475,-0.458917588,0.000000000,0.000000000
60,1.199999,B,yup,gripper_r_finger2_body_p,pos,1.294777393,0.933521211,0.135105133,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
60,1.199999,B,yup,gripper_r_finger2_body_q,pos,0.000000000,0.000000000,-0.000000000,0.310638726,0.146899655,0.272007734,0.898852527,0.000000000
60,1.199999,B,yup,gripper_r_finger2_body_v,vel,-0.239230290,0.144529283,-0.831369519,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
60,1.199999,B,yup,gripper_r_finger2_body_w,vel,0.000000000,0.000000000,-0.000000000,1.524950027,-0.451235175,-0.458795458,0.000000000,0.000000000
60,1.199999,B,yup,gripper_r_palm_body_p,pos,1.079490185,0.972144544,0.188490391,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
60,1.199999,B,yup,gripper_r_palm_body_q,pos,0.000000000,0.000000000,-0.000000000,-0.443256134,0.827895734,-0.323598679,0.115743457,0.000000000
60,1.199999,B,yup,gripper_r_palm_body_v,vel,-0.239229843,0.144524321,-0.831375539,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
60,1.199999,B,yup,gripper_r_palm_body_w,vel,0.000000000,0.000000000,-0.000000000,1.524952888,-0.451239169,-0.458791941,0.000000000,0.000000000
61,1.219999,B,yup,gripper_l_finger1_body_p,pos,-1.395715714,0.813290477,0.403080463,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
61,1.219999,B,yup,gripper_l_finger1_body_q,pos,0.000000000,0.000000000,-0.000000000,0.804623828,-0.052796460,-0.590449508,0.034094114,0.000000000
61,1.219999,B,yup,gripper_l_finger1_body_v,vel,-0.278638959,-0.137547120,0.010499043,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
61,1.219999,B,yup,gripper_l_finger1_body_w,vel,0.000000000,0.000000000,-0.000000000,0.029890792,-0.100305222,-0.635489047,0.000000000,0.000000000
61,1.219999,B,yup,gripper_l_finger2_body_p,pos,-1.304049969,0.792645812,0.392048836,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
61,1.219999,B,yup,gripper_l_finger2_body_q,pos,0.000000000,0.000000000,-0.000000000,-0.034084003,-0.590297815,0.052803103,0.804735113,0.000000000
61,1.219999,B,yup,gripper_l_finger2_body_v,vel,-0.278636992,-0.137649983,0.009683960,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
61,1.219999,B,yup,gripper_l_finger2_body_w,vel,0.000000000,0.000000000,-0.000000000,0.029884208,-0.099432021,-0.635599256,0.000000000,0.000000000
61,1.219999,B,yup,gripper_l_palm_body_p,pos,-1.148550987,0.805904269,0.366713047,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
61,1.219999,B,yup,gripper_l_palm_body_q,pos,0.000000000,0.000000000,-0.000000000,0.531668743,-0.606340056,-0.441547189,-0.393339757,0.000000000
61,1.219999,B,yup,gripper_l_palm_body_v,vel,-0.278647333,-0.137605742,0.010035088,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
61,1.219999,B,yup,gripper_l_palm_body_w,vel,0.000000000,0.000000000,-0.000000000,0.029887034,-0.099806614,-0.635551989,0.000000000,0.000000000
61,1.219999,B,yup,gripper_r_finger1_body_p,pos,1.150098324,0.929156125,0.192579269,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
61,1.219999,B,yup,gripper_r_finger1_body_q,pos,0.000000000,0.000000000,-0.000000000,0.904007203,-0.259193600,0.155208946,-0.302489401,0.000000000
61,1.219999,B,yup,gripper_r_finger1_body_v,vel,-0.268250734,0.163137138,-0.963648915,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
61,1.219999,B,yup,gripper_r_finger1_body_w,vel,0.000000000,0.000000000,-0.000000000,1.806493998,-0.486426800,-0.520233274,0.000000000,0.000000000
61,1.219999,B,yup,gripper_r_finger2_body_p,pos,1.297778606,0.937176883,0.144006729,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
61,1.219999,B,yup,gripper_r_finger2_body_q,pos,0.000000000,0.000000000,-0.000000000,0.302431167,0.155006066,0.259261758,0.904041951,0.000000000
61,1.219999,B,yup,gripper_r_finger2_body_v,vel,-0.268234432,0.163071066,-0.963742614,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
61,1.219999,B,yup,gripper_r_finger2_body_w,vel,0.000000000,0.000000000,-0.000000000,1.806548238,-0.486506283,-0.520167768,0.000000000,0.000000000
61,1.219999,B,yup,gripper_r_palm_body_p,pos,1.081877708,0.973976672,0.197100163,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
61,1.219999,B,yup,gripper_r_palm_body_q,pos,0.000000000,0.000000000,-0.000000000,-0.455937415,0.822552380,-0.323526889,0.104206569,0.000000000
61,1.219999,B,yup,gripper_r_palm_body_v,vel,-0.268234432,0.163067952,-0.963746428,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
61,1.219999,B,yup,gripper_r_palm_body_w,vel,0.000000000,0.000000000,-0.000000000,1.806549788,-0.486508518,-0.520165920,0.000000000,0.000000000
62,1.239999,B,yup,gripper_l_finger1_body_p,pos,-1.395864010,0.820545673,0.401757717,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
62,1.239999,B,yup,gripper_l_finger1_body_q,pos,0.000000000,0.000000000,-0.000000000,0.805262703,-0.047399056,-0.589844590,0.037264843,0.000000000
62,1.239999,B,yup,gripper_l_finger1_body_v,vel,-0.194691420,-0.196915016,-0.003770481,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
62,1.239999,B,yup,gripper_l_finger1_body_w,vel,0.000000000,0.000000000,-0.000000000,0.233580068,-0.153387263,-0.453169435,0.000000000,0.000000000
62,1.239999,B,yup,gripper_l_finger2_body_p,pos,-1.304308891,0.800019860,0.390652180,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
62,1.239999,B,yup,gripper_l_finger2_body_q,pos,0.000000000,0.000000000,-0.000000000,-0.037256125,-0.589699201,0.047405995,0.805369173,0.000000000
62,1.239999,B,yup,gripper_l_finger2_body_v,vel,-0.194693908,-0.197038278,-0.004787805,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
62,1.239999,B,yup,gripper_l_finger2_body_w,vel,0.000000000,0.000000000,-0.000000000,0.233584553,-0.152300209,-0.453301162,0.000000000,0.000000000
62,1.239999,B,yup,gripper_l_palm_body_p,pos,-1.148787498,0.811804771,0.365640640,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
62,1.239999,B,yup,gripper_l_palm_body_q,pos,0.000000000,0.000000000,-0.000000000,0.535935145,-0.602973755,-0.443364259,-0.390671608,0.000000000
62,1.239999,B,yup,gripper_l_palm_body_v,vel,-0.194701523,-0.196997270,-0.004449621,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
62,1.239999,B,yup,gripper_l_palm_body_w,vel,0.000000000,0.000000000,-0.000000000,0.233583063,-0.152661189,-0.453257442,0.000000000,0.000000000
62,1.239999,B,yup,gripper_r_finger1_body_p,pos,1.153073788,0.935165584,0.199969769,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
62,1.239999,B,yup,gripper_r_finger1_body_q,pos,0.000000000,0.000000000,-0.000000000,0.909808687,-0.243822276,0.164362326,-0.292888849,0.000000000
62,1.239999,B,yup,gripper_r_finger1_body_v,vel,-0.310236096,0.189244375,-1.122194409,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
62,1.239999,B,yup,gripper_r_finger1_body_w,vel,0.000000000,0.000000000,-0.000000000,2.139464855,-0.530616522,-0.608871579,0.000000000,0.000000000
