macro_frame,sim_time,substep_index,alpha,body_index,logical_name,com_x,com_y,com_z,qx,qy,qz,qw
0,0.000000,31,0.984375,1,gripper_l_palm,-0.460000,0.710000,0.000000,0.260635,-0.520025,0.727193,0.364464
0,0.000000,31,0.984375,2,gripper_l_finger1,-0.460000,0.690000,0.000000,0.441995,0.146491,0.881925,0.073416
0,0.000000,31,0.984375,3,gripper_l_finger2,-0.460000,0.690000,0.000000,-0.146490,0.442011,-0.073418,0.881916
0,0.000000,31,0.984375,4,gripper_r_palm,0.460000,0.710000,0.000000,-0.260634,-0.520025,0.727193,-0.364463
0,0.000000,31,0.984375,5,gripper_r_finger1,0.460000,0.690000,0.000000,-0.442027,0.146488,0.881908,-0.073421
0,0.000000,31,0.984375,6,gripper_r_finger2,0.460000,0.690000,0.000000,-0.146490,-0.442011,0.073419,0.881917
1,0.020000,0,0.015625,1,gripper_l_palm,-0.459979,0.710034,-0.000017,0.260603,-0.519993,0.727220,0.364479
1,0.020000,0,0.015625,2,gripper_l_finger1,-0.459979,0.690035,-0.000017,0.441983,0.146533,0.881921,0.073449
1,0.020000,0,0.015625,3,gripper_l_finger2,-0.459979,0.690034,-0.000017,-0.146532,0.442000,-0.073452,0.881913
1,0.020000,0,0.015625,4,gripper_r_palm,0.459986,0.710030,-0.000008,-0.260592,-0.519967,0.727239,-0.364486
1,0.020000,0,0.015625,5,gripper_r_finger1,0.459987,0.690029,-0.000008,-0.442013,0.146562,0.881899,-0.073467
1,0.020000,0,0.015625,6,gripper_r_finger2,0.459986,0.690030,-0.000009,-0.146563,-0.441997,0.073464,0.881908
1,0.020000,1,0.046875,1,gripper_l_palm,-0.459915,0.710138,-0.000067,0.260510,-0.519898,0.727299,0.364523
1,0.020000,1,0.046875,2,gripper_l_finger1,-0.459915,0.690139,-0.000069,0.441949,0.146656,0.881909,0.073545
1,0.020000,1,0.046875,3,gripper_l_finger2,-0.459917,0.690137,-0.000068,-0.146654,0.441966,-0.073548,0.881901
1,0.020000,1,0.046875,4,gripper_r_palm,0.459945,0.710120,-0.000033,-0.260468,-0.519796,0.727372,-0.364552
1,0.020000,1,0.046875,5,gripper_r_finger1,0.459946,0.690117,-0.000033,-0.441973,0.146778,0.881873,-0.073601
1,0.020000,1,0.046875,6,gripper_r_finger2,0.459945,0.690120,-0.000036,-0.146779,-0.441956,0.073599,0.881881
1,0.020000,2,0.078125,1,gripper_l_palm,-0.459809,0.710310,-0.000151,0.260362,-0.519745,0.727425,0.364594
1,0.020000,2,0.078125,2,gripper_l_finger1,-0.459810,0.690313,-0.000156,0.441894,0.146853,0.881891,0.073700
1,0.020000,2,0.078125,3,gripper_l_finger2,-0.459813,0.690307,-0.000152,-0.146852,0.441911,-0.073703,0.881883
1,0.020000,2,0.078125,4,gripper_r_palm,0.459876,0.710271,-0.000075,-0.260269,-0.519521,0.727587,-0.364658
1,0.020000,2,0.078125,5,gripper_r_finger1,0.459879,0.690263,-0.000074,-0.441907,0.147123,0.881830,-0.073817
1,0.020000,2,0.078125,6,gripper_r_finger2,0.459877,0.690270,-0.000080,-0.147125,-0.441891,0.073814,0.881838
1,0.020000,3,0.109375,1,gripper_l_palm,-0.459661,0.710550,-0.000268,0.260162,-0.519540,0.727595,0.364690
1,0.020000,3,0.109375,2,gripper_l_finger1,-0.459662,0.690555,-0.000276,0.441821,0.147119,0.881866,0.073909
1,0.020000,3,0.109375,3,gripper_l_finger2,-0.459668,0.690544,-0.000270,-0.147117,0.441837,-0.073912,0.881858
1,0.020000,3,0.109375,4,gripper_r_palm,0.459780,0.710480,-0.000133,-0.260002,-0.519151,0.727875,-0.364801
1,0.020000,3,0.109375,5,gripper_r_finger1,0.459786,0.690467,-0.000131,-0.441819,0.147589,0.881772,-0.074107
1,0.020000,3,0.109375,6,gripper_r_finger2,0.459782,0.690479,-0.000143,-0.147590,-0.441802,0.074104,0.881780
1,0.020000,4,0.140625,1,gripper_l_palm,-0.459472,0.710858,-0.000418,0.259915,-0.519286,0.727806,0.364807
