macro_frame,sim_time,t1w_utc,t2_utc,t3_utc,t_force_utc,seq_ok
309,6.180000,1781659883.723092079,1781659883.723160982,1781659883.870226145,1781659883.870235682,1
310,6.200000,1781659883.889985561,1781659883.890035868,1781659884.033865929,1781659884.033874035,1
311,6.220000,1781659884.056726217,1781659884.056798220,1781659884.201460123,1781659884.201470613,1
312,6.240000,1781659884.223492861,1781659884.224786282,1781659884.368764400,1781659884.368771553,1
313,6.260000,1781659884.390408516,1781659884.390456915,1781659884.534205675,1781659884.534215450,1
314,6.280000,1781659884.557253122,1781659884.557322741,1781659884.703011036,1781659884.703018427,1
315,6.300000,1781659884.723987818,1781659884.724038601,1781659884.867586374,1781659884.867596149,1
316,6.320000,1781659884.874071598,1781659884.874117374,1781659885.018544197,1781659885.018551826,1
317,6.340000,1781659885.041038990,1781659885.041085958,1781659885.185229540,1781659885.185239077,1
318,6.360000,1781659885.207750797,1781659885.207800627,1781659885.352040768,1781659885.352047682,1
319,6.380000,1781659885.374397039,1781659885.374446630,1781659885.518173933,1781659885.518184185,1
320,6.400000,1781659885.541395903,1781659885.541445494,1781659885.685330868,1781659885.685339928,1
321,6.420000,1781659885.708007097,1781659885.708055973,1781659885.852278709,1781659885.852288246,1
322,6.440000,1781659885.874869347,1781659885.874916077,1781659886.018858910,1781659886.018866777,1
323,6.460000,1781659886.041705132,1781659886.041752338,1781659886.185997486,1781659886.186006784,1
324,6.480000,1781659886.208647490,1781659886.208696842,1781659886.353828907,1781659886.353836060,1
325,6.500000,1781659886.375449181,1781659886.375518560,1781659886.520200014,1781659886.520209551,1
326,6.520000,1781659886.542194366,1781659886.542243242,1781659886.686363935,1781659886.686374426,1
327,6.540000,1781659886.708875179,1781659886.708924055,1781659886.852211475,1781659886.852220774,1
328,6.560000,1781659886.875866652,1781659886.875917196,1781659887.019751072,1781659887.019759417,1
329,6.580000,1781659887.042483807,1781659887.042533875,1781659887.186111212,1781659887.186121464,1
330,6.600000,1781659887.209311008,1781659887.209360600,1781659887.352887630,1781659887.352896214,1
331,6.620000,1781659887.376027584,1781659887.376076460,1781659887.519687414,1781659887.519696951,1
332,6.640000,1781659887.542873859,1781659887.542922735,1781659887.686913490,1781659887.686921358,1
333,6.660000,1781659887.709667444,1781659887.709713936,1781659887.853082895,1781659887.853093147,1
334,6.680000,1781659887.859855413,1781659887.859896898,1781659888.004602432,1781659888.004609823,1
335,6.700000,1781659888.026777744,1781659888.026849270,1781659888.167919159,1781659888.167928219,1
336,6.720000,1781659888.178268194,1781659888.178315878,1781659888.323717117,1781659888.323724747,1
337,6.740000,1781659888.343549967,1781659888.343600035,1781659888.487779856,1781659888.487789392,1
338,6.760000,1781659888.510417938,1781659888.510467052,1781659888.654305220,1781659888.654312611,1
339,6.780000,1781659888.660605907,1781659888.660648823,1781659888.804026365,1781659888.804036140,1
340,6.800000,1781659888.827348471,1781659888.827399731,1781659888.973621845,1781659888.973629236,1
341,6.820000,1781659888.994213343,1781659888.994266987,1781659889.138644457,1781659889.138653755,1
342,6.840000,1781659889.161026001,1781659889.161091805,1781659889.321584940,1781659889.321591854,1
343,6.860000,1781659889.344525099,1781659889.344573975,1781659889.488113642,1781659889.488122940,1
344,6.880000,1781659889.511267424,1781659889.511337519,1781659889.655850649,1781659889.655858755,1
345,6.900000,1781659889.678061008,1781659889.678130865,1781659889.823457479,1781659889.823466539,1
346,6.920000,1781659889.844828129,1781659889.844897032,1781659889.989849806,1781659889.989857435,1
347,6.940000,1781659890.011761427,1781659890.011835098,1781659890.156477928,1781659890.156487703,1
348,6.960000,1781659890.178420544,1781659890.178469181,1781659890.323037624,1781659890.323045492,1
349,6.980000,1781659890.345361233,1781659890.345422029,1781659890.489366293,1781659890.489378452,1
350,7.000000,1781659890.512132645,1781659890.512191772,1781659890.657591105,1781659890.657598495,1
351,7.020000,1781659890.678835392,1781659890.678903341,1781659890.827400208,1781659890.827409744,1
352,7.040000,1781659890.845859766,1781659890.845909834,1781659890.991043568,1781659890.991052389,1
353,7.060000,1781659891.012412786,1781659891.012463093,1781659891.157021761,1781659891.157031059,1
354,7.080000,1781659891.179412365,1781659891.179466486,1781659891.323776960,1781659891.323787212,1
355,7.100000,1781659891.346036434,1781659891.346086740,1781659891.490221977,1781659891.490231514,1
356,7.120000,1781659891.496133566,1781659891.496175766,1781659891.640014410,1781659891.640024662,1
357,7.140000,1781659891.662948370,1781659891.663014412,1781659891.808727980,1781659891.808737278,1
358,7.160000,1781659891.829828024,1781659891.829877138,1781659891.974571466,1781659891.974581480,1
359,7.180000,1781659891.996530294,1781659891.996579170,1781659892.140838146,1781659892.140847683,1
360,7.200000,1781659892.163426638,1781659892.163486481,1781659892.308201075,1781659892.308210850,1
361,7.220000,1781659892.330348015,1781659892.330404758,1781659892.475050926,1781659892.475060701,1
362,7.240000,1781659892.497026205,1781659892.497076273,1781659892.641435146,1781659892.641444445,1
363,7.260000,1781659892.663916826,1781659892.663980484,1781659892.807883978,1781659892.807893515,1
