macro_frame,sim_time,body_index,logical_name,mjc_body_name,vertex_id,px,py,pz,vx,vy,vz
2,0.040000,2,gripper_l_finger1,gripper_l_finger1,1,-0.468000,0.706295,0.003853,0.000000,0.217679,-0.819412
2,0.040000,2,gripper_l_finger1,gripper_l_finger1,2,-0.468000,0.666238,-0.003853,0.000000,0.053948,0.031801
2,0.040000,2,gripper_l_finger1,gripper_l_finger1,3,-0.468000,0.669260,-0.011260,0.000000,-0.103450,-0.032425
2,0.040000,2,gripper_l_finger1,gripper_l_finger1,4,-0.452000,0.703273,0.011260,0.000000,0.375077,-0.755186
2,0.040000,2,gripper_l_finger1,gripper_l_finger1,5,-0.452000,0.706295,0.003853,0.000000,0.217679,-0.819412
2,0.040000,2,gripper_l_finger1,gripper_l_finger1,6,-0.452000,0.666238,-0.003853,0.000000,0.053948,0.031801
2,0.040000,2,gripper_l_finger1,gripper_l_finger1,7,-0.452000,0.669260,-0.011260,0.000000,-0.103450,-0.032425
2,0.040000,3,gripper_l_finger2,gripper_l_finger2,0,-0.468000,0.706295,-0.003853,0.000000,0.217679,0.819412
2,0.040000,3,gripper_l_finger2,gripper_l_finger2,1,-0.468000,0.703273,-0.011260,0.000000,0.375077,0.755186
2,0.040000,3,gripper_l_finger2,gripper_l_finger2,2,-0.468000,0.669260,0.011260,0.000000,-0.103450,0.032425
2,0.040000,3,gripper_l_finger2,gripper_l_finger2,3,-0.468000,0.666238,0.003853,0.000000,0.053948,-0.031801
2,0.040000,3,gripper_l_finger2,gripper_l_finger2,4,-0.452000,0.706295,-0.003853,0.000000,0.217679,0.819412
2,0.040000,3,gripper_l_finger2,gripper_l_finger2,5,-0.452000,0.703273,-0.011260,0.000000,0.375077,0.755186
2,0.040000,3,gripper_l_finger2,gripper_l_finger2,6,-0.452000,0.669260,0.011260,0.000000,-0.103450,0.032425
2,0.040000,3,gripper_l_finger2,gripper_l_finger2,7,-0.452000,0.666238,0.003853,0.000000,0.053948,-0.031801
2,0.040000,4,gripper_r_palm,gripper_r_palm,0,0.430000,0.686266,-0.020000,0.000000,0.135813,0.000000
2,0.040000,4,gripper_r_palm,gripper_r_palm,1,0.430000,0.686266,0.020000,0.000000,0.135813,0.000000
2,0.040000,4,gripper_r_palm,gripper_r_palm,2,0.430000,0.726266,-0.020000,0.000000,0.135813,0.000000
2,0.040000,4,gripper_r_palm,gripper_r_palm,3,0.430000,0.726266,0.020000,0.000000,0.135813,0.000000
2,0.040000,4,gripper_r_palm,gripper_r_palm,4,0.490000,0.686266,-0.020000,0.000000,0.135813,-0.000000
2,0.040000,4,gripper_r_palm,gripper_r_palm,5,0.490000,0.686266,0.020000,0.000000,0.135813,-0.000000
