macro_frame,sim_time_mjc,sim_time_xpbd,t1_utc,t1w_utc,t2_utc,t3_utc,t_force_utc,t4_utc,t_step_utc,t1_next_utc,dt_t1_t1w,dt_t1w_t2,dt_t2_t3,dt_t3_tforce,dt_tforce_t4,dt_t4_tstep,dt_tstep_t1next,dt_t1_t1next,cycle_order_ok,paired,note
105,2.100000,2.099999,1781247804.626213312,1781247804.637480259,1781247804.640500069,1781247804.754864216,1781247804.754872084,1781247804.755683661,1781247804.755702496,1781247804.757918119,0.011267,0.003020,0.114364,0.000008,0.000812,0.000019,0.002216,0.131705,1,1,
106,2.120000,2.119999,1781247804.757918119,1781247804.770866871,1781247804.773951292,1781247804.889235973,1781247804.889241695,1781247804.889797688,1781247804.889811039,1781247804.891673565,0.012949,0.003084,0.115285,0.000006,0.000556,0.000013,0.001863,0.133755,1,1,
107,2.140000,2.139999,1781247804.891673565,1781247804.904298544,1781247804.907417059,1781247805.022402525,1781247805.022409916,1781247805.023959637,1781247805.023971558,1781247805.025955677,0.012625,0.003119,0.114985,0.000007,0.001550,0.000012,0.001984,0.134282,1,1,
108,2.160000,2.159999,1781247805.025955677,1781247805.037778616,1781247805.040877104,1781247805.155308723,1781247805.155315161,1781247805.156839848,1781247805.156859398,1781247805.158723354,0.011823,0.003098,0.114432,0.000006,0.001525,0.000020,0.001864,0.132768,1,1,
109,2.180000,2.179999,1781247805.158723354,1781247805.171201468,1781247805.174399137,1781247805.288320541,1781247805.288328648,1781247805.290451288,1781247805.290470600,1781247805.293993950,0.012478,0.003198,0.113921,0.000008,0.002123,0.000019,0.003523,0.135271,1,1,
110,2.200000,2.199999,1781247805.293993950,1781247805.304681063,1781247805.309568167,1781247805.424280643,1781247805.424286127,1781247805.425900221,1781247805.425920725,1781247805.429446936,0.010687,0.004887,0.114712,0.000005,0.001614,0.000021,0.003526,0.135453,1,1,
111,2.220000,2.219999,1781247805.429446936,1781247805.438000441,1781247805.441209793,1781247805.556103230,1781247805.556110859,1781247805.558142185,1781247805.558160782,1781247805.561469555,0.008554,0.003209,0.114893,0.000008,0.002031,0.000019,0.003309,0.132023,1,1,
112,2.240000,2.239999,1781247805.561469555,1781247805.571645260,1781247805.574975252,1781247805.690122128,1781247805.690128088,1781247805.690928459,1781247805.690945625,1781247805.694488287,0.010176,0.003330,0.115147,0.000006,0.000800,0.000017,0.003543,0.133019,1,1,
113,2.260000,2.259999,1781247805.694488287,1781247805.705165625,1781247805.708402634,1781247805.824117422,1781247805.824124813,1781247805.825448036,1781247805.825466633,1781247805.828924894,0.010677,0.003237,0.115715,0.000007,0.001323,0.000019,0.003458,0.134437,1,1,
114,2.280000,2.279999,1781247805.828924894,1781247805.838319302,1781247805.841609240,1781247805.958387613,1781247805.958394051,1781247805.958992720,1781247805.959004641,1781247805.961651802,0.009394,0.003290,0.116778,0.000006,0.000599,0.000012,0.002647,0.132727,1,1,
115,2.300000,2.299999,1781247805.961651802,1781247805.971804857,1781247805.975137472,1781247806.091073751,1781247806.091082096,1781247806.093101263,1781247806.093122244,1781247806.096601009,0.010153,0.003333,0.115936,0.000008,0.002019,0.000021,0.003479,0.134949,1,1,
116,2.320000,2.319999,1781247806.096601009,1781247806.105347633,1781247806.108713150,1781247806.227678776,1781247806.227684498,1781247806.230103254,1781247806.230122089,1781247806.233147144,0.008747,0.003366,0.118966,0.000006,0.002419,0.000019,0.003025,0.136546,1,1,
117,2.340000,2.339999,1781247806.233147144,1781247806.238813400,1781247806.242161751,1781247806.355347395,1781247806.355355740,1781247806.355695009,1781247806.355714083,1781247806.359291792,0.005666,0.003348,0.113186,0.000008,0.000339,0.000019,0.003578,0.126145,1,1,
118,2.360000,2.359999,1781247806.359291792,1781247806.372355700,1781247806.375711918,1781247806.489347219,1781247806.489353657,1781247806.489864588,1781247806.489882946,1781247806.491848469,0.013064,0.003356,0.113635,0.000006,0.000511,0.000018,0.001966,0.132557,1,1,
119,2.380000,2.379999,1781247806.491848469,1781247806.505628347,1781247806.509021044,1781247806.622213125,1781247806.622220278,1781247806.622831821,1781247806.622854233,1781247806.624754667,0.013780,0.003393,0.113192,0.000007,0.000612,0.000022,0.001900,0.132906,1,1,
120,2.400000,2.399999,1781247806.624754667,1781247806.639292717,1781247806.644478559,1781247806.759708405,1781247806.759715080,1781247806.762300968,1781247806.762320995,1781247806.764491558,0.014538,0.005186,0.115230,0.000007,0.002586,0.000020,0.002171,0.139737,1,1,
121,2.420000,2.419999,1781247806.764491558,1781247806.772601604,1781247806.776085138,1781247806.889747858,1781247806.889755726,1781247806.890779018,1781247806.890797377,1781247806.893267632,0.008110,0.003484,0.113663,0.000008,0.001023,0.000018,0.002470,0.128776,1,1,
122,2.440000,2.439999,1781247806.893267632,1781247806.906186581,1781247806.909651279,1781247807.023736715,1781247807.023744822,1781247807.024392128,1781247807.024410725,1781247807.027956724,0.012919,0.003465,0.114085,0.000008,0.000647,0.000019,0.003546,0.134689,1,1,
123,2.460000,2.459999,1781247807.027956724,1781247807.039364338,1781247807.042915583,1781247807.157904863,1781247807.157912970,1781247807.159943581,1781247807.159959793,1781247807.162956476,0.011408,0.003551,0.114989,0.000008,0.002031,0.000016,0.002997,0.135000,1,1,
124,2.480000,2.479999,1781247807.162956476,1781247807.172986507,1781247807.176705837,1781247807.293431759,1781247807.293439388,1781247807.295033455,1781247807.295045614,1781247807.296965361,0.010030,0.003719,0.116726,0.000008,0.001594,0.000012,0.001920,0.134009,1,1,
125,2.500000,2.499999,1781247807.296965361,1781247807.306236506,1781247807.311603785,1781247807.426919460,1781247807.426927090,1781247807.428077459,1781247807.428095579,1781247807.431498528,0.009271,0.005367,0.115316,0.000008,0.001150,0.000018,0.003403,0.134533,1,1,
126,2.520000,2.519999,1781247807.431498528,1781247807.439619303,1781247807.443305492,1781247807.559047699,1781247807.559053659,1781247807.559557676,1781247807.559578419,1781247807.563204050,0.008121,0.003686,0.115742,0.000006,0.000504,0.000021,0.003626,0.131706,1,1,
127,2.540000,2.539999,1781247807.563204050,1781247807.573114157,1781247807.578624010,1781247807.693740606,1781247807.693748236,1781247807.696002722,1781247807.696013212,1781247807.697880030,0.009910,0.005510,0.115117,0.000008,0.002254,0.000010,0.001867,0.134676,1,1,
128,2.560000,2.559999,1781247807.697880030,1781247807.706510782,1781247807.710256577,1781247807.825070620,1781247807.825077295,1781247807.826061249,1781247807.826080084,1781247807.829543352,0.008631,0.003746,0.114814,0.000007,0.000984,0.000019,0.003463,0.131663,1,1,
129,2.580000,2.579999,1781247807.829543352,1781247807.840048075,1781247807.843782663,1781247807.961975813,1781247807.961983919,1781247807.963000298,1781247807.963020802,1781247807.965232134,0.010505,0.003735,0.118193,0.000008,0.001016,0.000021,0.002211,0.135689,1,1,
130,2.600000,2.599999,1781247807.965232134,1781247807.973679304,1781247807.978945971,1781247808.093976259,1781247808.093982458,1781247808.094535112,1781247808.094554663,1781247808.098041296,0.008447,0.005267,0.115030,0.000006,0.000553,0.000020,0.003487,0.132809,1,1,
131,2.620000,2.619999,1781247808.098041296,1781247808.107126236,1781247808.110892773,1781247808.227308989,1781247808.227316141,1781247808.229742765,1781247808.229760170,1781247808.233187437,0.009085,0.003767,0.116416,0.000007,0.002427,0.000017,0.003427,0.135146,1,1,
132,2.640000,2.639999,1781247808.233187437,1781247808.240364552,1781247808.244086266,1781247808.358957291,1781247808.358963490,1781247808.359533310,1781247808.359544277,1781247808.361507416,0.007177,0.003722,0.114871,0.000006,0.000570,0.000011,0.001963,0.128320,1,1,
133,2.660000,2.659999,1781247808.361507416,1781247808.373852253,1781247808.377686977,1781247808.492421150,1781247808.492428780,1781247808.494618654,1781247808.494636297,1781247808.496796608,0.012345,0.003835,0.114734,0.000008,0.002190,0.000018,0.002160,0.135289,1,1,
134,2.680000,2.679999,1781247808.496796608,1781247808.507228374,1781247808.511099100,1781247808.626552582,1781247808.626558781,1781247808.627595186,1781247808.627618074,1781247808.629909515,0.010432,0.003871,0.115453,0.000006,0.001036,0.000023,0.002291,0.133113,1,1,
135,2.700000,2.699999,1781247808.629909515,1781247808.640725613,1781247808.646727562,1781247808.766192436,1781247808.766199350,1781247808.767262936,1781247808.767281771,1781247808.770042419,0.010816,0.006002,0.119465,0.000007,0.001064,0.000019,0.002761,0.140133,1,1,
136,2.720000,2.719999,1781247808.770042419,1781247808.774195910,1781247808.780008793,1781247808.896813869,1781247808.896819830,1781247808.897768736,1781247808.897793293,1781247808.901234388,0.004153,0.005813,0.116805,0.000006,0.000949,0.000025,0.003441,0.131192,1,1,
137,2.740000,2.739999,1781247808.901234388,1781247808.907603502,1781247808.911483049,1781247809.026804924,1781247809.026812553,1781247809.028123617,1781247809.028141737,1781247809.030404091,0.006369,0.003880,0.115322,0.000008,0.001311,0.000018,0.002262,0.129170,1,1,
138,2.760000,2.759999,1781247809.030404091,1781247809.041229010,1781247809.046081543,1781247809.161551714,1781247809.161557674,1781247809.164362669,1781247809.164375544,1781247809.166328430,0.010825,0.004853,0.115470,0.000006,0.002805,0.000013,0.001953,0.135924,1,1,
139,2.780000,2.779999,1781247809.166328430,1781247809.174665213,1781247809.178708553,1781247809.295331955,1781247809.295339108,1781247809.295743704,1781247809.295756340,1781247809.297634840,0.008337,0.004043,0.116623,0.000007,0.000405,0.000013,0.001878,0.131306,1,1,
140,2.800000,2.799999,1781247809.297634840,1781247809.307988405,1781247809.311993122,1781247809.427145004,1781247809.427150965,1781247809.428590298,1781247809.428610325,1781247809.430664539,0.010354,0.004005,0.115152,0.000006,0.001439,0.000020,0.002054,0.133030,1,1,
141,2.820000,2.819999,1781247809.430664539,1781247809.441648245,1781247809.446266413,1781247809.560838938,1781247809.560846806,1781247809.561249018,1781247809.561267614,1781247809.564035177,0.010984,0.004618,0.114573,0.000008,0.000402,0.000019,0.002768,0.133371,1,1,
142,2.840000,2.839999,1781247809.564035177,1781247809.574825525,1781247809.581128597,1781247809.697041988,1781247809.697047710,1781247809.698225737,1781247809.698245287,1781247809.700500011,0.010790,0.006303,0.115913,0.000006,0.001178,0.000020,0.002255,0.136465,1,1,
143,2.860000,2.859999,1781247809.700500011,1781247809.708190918,1781247809.712292910,1781247809.826797009,1781247809.826804876,1781247809.828722477,1781247809.828733921,1781247809.830716610,0.007691,0.004102,0.114504,0.000008,0.001918,0.000011,0.001983,0.130217,1,1,
144,2.880000,2.879999,1781247809.830716610,1781247809.841721773,1781247809.845899582,1781247809.961789608,1781247809.961796045,1781247809.963158131,1781247809.963170290,1781247809.965086460,0.011005,0.004178,0.115890,0.000006,0.001362,0.000012,0.001916,0.134370,1,1,
145,2.900000,2.899999,1781247809.965086460,1781247809.975105524,1781247809.979196310,1781247810.094559193,1781247810.094566822,1781247810.097110510,1781247810.097124338,1781247810.099013329,0.010019,0.004091,0.115363,0.000008,0.002544,0.000014,0.001889,0.133927,1,1,
146,2.920000,2.919999,1781247810.099013329,1781247810.108512402,1781247810.112645149,1781247810.228687525,1781247810.228693962,1781247810.230895042,1781247810.230913162,1781247810.234472513,0.009499,0.004133,0.116042,0.000006,0.002201,0.000018,0.003559,0.135459,1,1,
147,2.940000,2.939999,1781247810.234472513,1781247810.242217541,1781247810.246943474,1781247810.363354445,1781247810.363362074,1781247810.365166426,1781247810.365184307,1781247810.368646860,0.007745,0.004726,0.116411,0.000008,0.001804,0.000018,0.003463,0.134174,1,1,
148,2.960000,2.959999,1781247810.368646860,1781247810.375432014,1781247810.379593611,1781247810.495297909,1781247810.495304823,1781247810.497674704,1781247810.497687101,1781247810.499632359,0.006785,0.004162,0.115704,0.000007,0.002370,0.000012,0.001945,0.130985,1,1,
149,2.980000,2.979999,1781247810.499632359,1781247810.508925200,1781247810.513143778,1781247810.628919840,1781247810.628927231,1781247810.629552126,1781247810.629564762,1781247810.631718159,0.009293,0.004219,0.115776,0.000007,0.000625,0.000013,0.002153,0.132086,1,1,
150,3.000000,2.999999,1781247810.631718159,1781247810.642367125,1781247810.646627903,1781247810.761007071,1781247810.761013508,1781247810.762527466,1781247810.762546062,1781247810.764715433,0.010649,0.004261,0.114379,0.000006,0.001514,0.000019,0.002169,0.132997,1,1,
151,3.020000,3.019999,1781247810.764715433,1781247810.775833368,1781247810.780133486,1781247810.894896030,1781247810.894904613,1781247810.896311998,1781247810.896332979,1781247810.898619890,0.011118,0.004300,0.114763,0.000009,0.001407,0.000021,0.002287,0.133904,1,1,
152,3.040000,3.039999,1781247810.898619890,1781247810.909310579,1781247810.913523436,1781247811.028214931,1781247811.028220892,1781247811.029702187,1781247811.029721260,1781247811.033268690,0.010691,0.004213,0.114691,0.000006,0.001481,0.000019,0.003547,0.134649,1,1,
153,3.060000,3.059999,1781247811.033268690,1781247811.042697906,1781247811.047095537,1781247811.161575794,1781247811.161583662,1781247811.163707018,1781247811.163725138,1781247811.166090250,0.009429,0.004398,0.114480,0.000008,0.002123,0.000018,0.002365,0.132822,1,1,
154,3.080000,3.079999,1781247811.166090250,1781247811.176293373,1781247811.180750847,1781247811.296696663,1781247811.296702147,1781247811.298616171,1781247811.298634291,1781247811.300697803,0.010203,0.004457,0.115946,0.000005,0.001914,0.000018,0.002064,0.134608,1,1,
155,3.100000,3.099999,1781247811.300697803,1781247811.309591532,1781247811.316188097,1781247811.434572220,1781247811.434580564,1781247811.436384201,1781247811.436403036,1781247811.438588381,0.008894,0.006597,0.118384,0.000008,0.001804,0.000019,0.002185,0.137891,1,1,
156,3.120000,3.119999,1781247811.438588381,1781247811.443074703,1781247811.449552298,1781247811.565607309,1781247811.565613985,1781247811.566563368,1781247811.566581964,1781247811.569078207,0.004486,0.006478,0.116055,0.000007,0.000949,0.000019,0.002496,0.130490,1,1,
157,3.140000,3.139999,1781247811.569078207,1781247811.576410055,1781247811.580945492,1781247811.695691347,1781247811.695699692,1781247811.696038485,1781247811.696050644,1781247811.697943449,0.007332,0.004535,0.114746,0.000008,0.000339,0.000012,0.001893,0.128865,1,1,
158,3.160000,3.159999,1781247811.697943449,1781247811.709877253,1781247811.714256287,1781247811.829584599,1781247811.829590559,1781247811.832118750,1781247811.832139730,1781247811.835644245,0.011934,0.004379,0.115328,0.000006,0.002528,0.000021,0.003505,0.137701,1,1,
159,3.180000,3.179999,1781247811.835644245,1781247811.843290567,1781247811.847707510,1781247811.962726593,1781247811.962734699,1781247811.964423895,1781247811.964443207,1781247811.967516899,0.007646,0.004417,0.115019,0.000008,0.001689,0.000019,0.003074,0.131873,1,1,
160,3.200000,3.199999,1781247811.967516899,1781247811.976718426,1781247811.981250525,1781247812.097238779,1781247812.097245216,1781247812.097492456,1781247812.097504139,1781247812.099456549,0.009202,0.004532,0.115988,0.000006,0.000247,0.000012,0.001952,0.131940,1,1,
161,3.220000,3.219999,1781247812.099456549,1781247812.110373020,1781247812.115092278,1781247812.230188608,1781247812.230196238,1781247812.230572701,1781247812.230590820,1781247812.233683348,0.010916,0.004719,0.115096,0.000008,0.000376,0.000018,0.003093,0.134227,1,1,
162,3.240000,3.239999,1781247812.233683348,1781247812.243740559,1781247812.248744726,1781247812.364668846,1781247812.364675045,1781247812.366041183,1781247812.366060257,1781247812.368919849,0.010057,0.005004,0.115924,0.000006,0.001366,0.000019,0.002860,0.135237,1,1,
163,3.260000,3.259999,1781247812.368919849,1781247812.377178431,1781247812.382053614,1781247812.499788046,1781247812.499795675,1781247812.501430988,1781247812.501442671,1781247812.503376722,0.008259,0.004875,0.117734,0.000008,0.001635,0.000012,0.001934,0.134457,1,1,
164,3.280000,3.279999,1781247812.503376722,1781247812.510437489,1781247812.515065432,1781247812.630078793,1781247812.630084753,1781247812.632306099,1781247812.632318258,1781247812.634148359,0.007061,0.004628,0.115013,0.000006,0.002221,0.000012,0.001830,0.130772,1,1,
165,3.300000,3.299999,1781247812.634148359,1781247812.644018173,1781247812.648722887,1781247812.763573170,1781247812.763581038,1781247812.765855312,1781247812.765874624,1781247812.768232822,0.009870,0.004705,0.114850,0.000008,0.002274,0.000019,0.002358,0.134084,1,1,
166,3.320000,3.319999,1781247812.768232822,1781247812.777514935,1781247812.782146215,1781247812.897109747,1781247812.897116899,1781247812.897697210,1781247812.897716522,1781247812.900224924,0.009282,0.004631,0.114964,0.000007,0.000580,0.000019,0.002508,0.131992,1,1,
167,3.340000,3.339999,1781247812.900224924,1781247812.911057711,1781247812.915880203,1781247813.030103922,1781247813.030111313,1781247813.032595396,1781247813.032612324,1781247813.035730124,0.010833,0.004822,0.114224,0.000007,0.002484,0.000017,0.003118,0.135505,1,1,
168,3.360000,3.359999,1781247813.035730124,1781247813.044420242,1781247813.049237967,1781247813.164956331,1781247813.164965153,1781247813.166619301,1781247813.166636467,1781247813.170051575,0.008690,0.004818,0.115718,0.000009,0.001654,0.000017,0.003415,0.134321,1,1,
169,3.380000,3.379999,1781247813.170051575,1781247813.177813053,1781247813.183036566,1781247813.298175335,1781247813.298183441,1781247813.300464869,1781247813.300483227,1781247813.302752733,0.007761,0.005224,0.115139,0.000008,0.002281,0.000018,0.002270,0.132701,1,1,
170,3.400000,3.399999,1781247813.302752733,1781247813.311323643,1781247813.316269398,1781247813.432124615,1781247813.432131052,1781247813.432438850,1781247813.432457447,1781247813.435910225,0.008571,0.004946,0.115855,0.000006,0.000308,0.000019,0.003453,0.133157,1,1,
171,3.420000,3.419999,1781247813.435910225,1781247813.444687605,1781247813.449549913,1781247813.564910173,1781247813.564918756,1781247813.567122698,1781247813.567140579,1781247813.570551634,0.008777,0.004862,0.115360,0.000009,0.002204,0.000018,0.003411,0.134641,1,1,
172,3.440000,3.439999,1781247813.570551634,1781247813.577994585,1781247813.582768917,1781247813.697716713,1781247813.697723150,1781247813.698121548,1781247813.698133230,1781247813.700095892,0.007443,0.004774,0.114948,0.000006,0.000398,0.000012,0.001963,0.129544,1,1,
173,3.460000,3.459999,1781247813.700095892,1781247813.711518526,1781247813.716453075,1781247813.830191135,1781247813.830199003,1781247813.831792831,1781247813.831812382,1781247813.835416079,0.011423,0.004935,0.113738,0.000008,0.001594,0.000020,0.003604,0.135320,1,1,
174,3.480000,3.479999,1781247813.835416079,1781247813.845140934,1781247813.850026131,1781247813.964524508,1781247813.964530468,1781247813.966159105,1781247813.966178417,1781247813.968547821,0.009725,0.004885,0.114498,0.000006,0.001629,0.000019,0.002369,0.133132,1,1,
175,3.500000,3.499999,1781247813.968547821,1781247813.978387356,1781247813.983329296,1781247814.099063158,1781247814.099071026,1781247814.100988626,1781247814.101008892,1781247814.103618383,0.009840,0.004942,0.115734,0.000008,0.001918,0.000020,0.002609,0.135071,1,1,
176,3.520000,3.519999,1781247814.103618383,1781247814.112090349,1781247814.117055893,1781247814.235612392,1781247814.235618591,1781247814.238021851,1781247814.238041401,1781247814.241592884,0.008472,0.004966,0.118556,0.000006,0.002403,0.000020,0.003551,0.137975,1,1,
177,3.540000,3.539999,1781247814.241592884,1781247814.245447397,1781247814.251479149,1781247814.374362707,1781247814.374370337,1781247814.375395536,1781247814.375414133,1781247814.378898859,0.003855,0.006032,0.122884,0.000008,0.001025,0.000019,0.003485,0.137306,1,1,
178,3.560000,3.559999,1781247814.378898859,1781247814.395441294,1781247814.400590181,1781247814.516905308,1781247814.516911268,1781247814.519398451,1781247814.519416571,1781247814.522847652,0.016542,0.005149,0.116315,0.000006,0.002487,0.000018,0.003431,0.143949,1,1,
179,3.580000,3.579999,1781247814.522847652,1781247814.528822184,1781247814.533862352,1781247814.648297310,1781247814.648304462,1781247814.649277210,1781247814.649298906,1781247814.651618242,0.005975,0.005040,0.114435,0.000007,0.000973,0.000022,0.002319,0.128771,1,1,
180,3.600000,3.599999,1781247814.651618242,1781247814.662430525,1781247814.667576075,1781247814.783168793,1781247814.783176184,1781247814.783858061,1781247814.783869505,1781247814.785768747,0.010812,0.005146,0.115593,0.000007,0.000682,0.000011,0.001899,0.134151,1,1,
181,3.620000,3.619999,1781247814.785768747,1781247814.795797110,1781247814.802619219,1781247814.917424440,1781247814.917431831,1781247814.918285847,1781247814.918297768,1781247814.920349598,0.010028,0.006822,0.114805,0.000007,0.000854,0.000012,0.002052,0.134581,1,1,
182,3.640000,3.639999,1781247814.920349598,1781247814.929163933,1781247814.934253454,1781247815.049067020,1781247815.049073935,1781247815.050659657,1781247815.050678253,1781247815.052751303,0.008814,0.005090,0.114814,0.000007,0.001586,0.000019,0.002073,0.132402,1,1,
183,3.660000,3.659999,1781247815.052751303,1781247815.062726974,1781247815.068066597,1781247815.182971478,1781247815.182978868,1781247815.185551643,1781247815.185568810,1781247815.188118696,0.009976,0.005340,0.114905,0.000007,0.002573,0.000017,0.002550,0.135367,1,1,
184,3.680000,3.679999,1781247815.188118696,1781247815.196039200,1781247815.201205015,1781247815.316741467,1781247815.316749334,1781247815.318718910,1781247815.318730831,1781247815.320636511,0.007921,0.005166,0.115536,0.000008,0.001970,0.000012,0.001906,0.132518,1,1,
185,3.700000,3.699999,1781247815.320636511,1781247815.329689026,1781247815.334849834,1781247815.449704409,1781247815.449712276,1781247815.450259209,1781247815.450271845,1781247815.452174187,0.009053,0.005161,0.114855,0.000008,0.000547,0.000013,0.001902,0.131538,1,1,
186,3.720000,3.719999,1781247815.452174187,1781247815.462920666,1781247815.468073845,1781247815.583348513,1781247815.583355188,1781247815.583856583,1781247815.583875179,1781247815.586709023,0.010746,0.005153,0.115275,0.000007,0.000501,0.000019,0.002834,0.134535,1,1,
187,3.740000,3.739999,1781247815.586709023,1781247815.596449614,1781247815.601723909,1781247815.716729879,1781247815.716737986,1781247815.717264414,1781247815.717287064,1781247815.719424725,0.009741,0.005274,0.115006,0.000008,0.000526,0.000023,0.002138,0.132716,1,1,
188,3.760000,3.759999,1781247815.719424725,1781247815.729820967,1781247815.735130072,1781247815.850559235,1781247815.850565672,1781247815.852511883,1781247815.852529764,1781247815.854633808,0.010396,0.005309,0.115429,0.000006,0.001946,0.000018,0.002104,0.135209,1,1,
189,3.780000,3.779999,1781247815.854633808,1781247815.863300562,1781247815.868609905,1781247815.983577013,1781247815.983584404,1781247815.984551668,1781247815.984563828,1781247815.986554861,0.008667,0.005309,0.114967,0.000007,0.000967,0.000012,0.001991,0.131921,1,1,
190,3.800000,3.799999,1781247815.986554861,1781247815.996716976,1781247816.002052069,1781247816.117683887,1781247816.117690086,1781247816.118340492,1781247816.118353367,1781247816.120476007,0.010162,0.005335,0.115632,0.000006,0.000650,0.000013,0.002123,0.133921,1,1,
191,3.820000,3.819999,1781247816.120476007,1781247816.130280495,1781247816.135767460,1781247816.251275301,1781247816.251283407,1781247816.253652573,1781247816.253663540,1781247816.255509138,0.009804,0.005487,0.115508,0.000008,0.002369,0.000011,0.001846,0.135033,1,1,
192,3.840000,3.839999,1781247816.255509138,1781247816.263757467,1781247816.269407272,1781247816.385190725,1781247816.385196447,1781247816.386319637,1781247816.386337042,1781247816.388473749,0.008248,0.005650,0.115783,0.000006,0.001123,0.000017,0.002137,0.132965,1,1,
193,3.860000,3.859999,1781247816.388473749,1781247816.397112131,1781247816.402568102,1781247816.518339872,1781247816.518347263,1781247816.520103455,1781247816.520121813,1781247816.522398233,0.008638,0.005456,0.115772,0.000007,0.001756,0.000018,0.002276,0.133924,1,1,
194,3.880000,3.879999,1781247816.522398233,1781247816.530547380,1781247816.535930395,1781247816.651813984,1781247816.651820898,1781247816.652983904,1781247816.652996063,1781247816.655072927,0.008149,0.005383,0.115884,0.000007,0.001163,0.000012,0.002077,0.132675,1,1,
195,3.900000,3.899999,1781247816.655072927,1781247816.663939476,1781247816.670076370,1781247816.787938595,1781247816.787947416,1781247816.788668394,1781247816.788678885,1781247816.790515900,0.008867,0.006137,0.117862,0.000009,0.000721,0.000010,0.001837,0.135443,1,1,
196,3.920000,3.919999,1781247816.790515900,1781247816.797372103,1781247816.803042412,1781247816.918636560,1781247816.918643475,1781247816.919748306,1781247816.919767857,1781247816.923202515,0.006856,0.005670,0.115594,0.000007,0.001105,0.000020,0.003435,0.132687,1,1,
197,3.940000,3.939999,1781247816.923202515,1781247816.930733919,1781247816.936795950,1781247817.052406788,1781247817.052416086,1781247817.054223776,1781247817.054241896,1781247817.057642221,0.007531,0.006062,0.115611,0.000009,0.001808,0.000018,0.003400,0.134440,1,1,
198,3.960000,3.959999,1781247817.057642221,1781247817.064222813,1781247817.072502851,1781247817.191260338,1781247817.191267014,1781247817.193194866,1781247817.193206310,1781247817.195055008,0.006581,0.008280,0.118757,0.000007,0.001928,0.000011,0.001849,0.137413,1,1,
199,3.980000,3.979999,1781247817.195055008,1781247817.197695971,1781247817.203224897,1781247817.318337440,1781247817.318346024,1781247817.320982933,1781247817.320995808,1781247817.322947741,0.002641,0.005529,0.115113,0.000009,0.002637,0.000013,0.001952,0.127893,1,1,
200,4.000000,3.999999,1781247817.322947741,1781247817.331093550,1781247817.336667299,1781247817.452036381,1781247817.452043295,1781247817.452299118,1781247817.452313900,1781247817.454289913,0.008146,0.005574,0.115369,0.000007,0.000256,0.000015,0.001976,0.131342,1,1,
201,4.020000,4.019999,1781247817.454289913,1781247817.464546919,1781247817.470123291,1781247817.585173130,1781247817.585181236,1781247817.587113380,1781247817.587131500,1781247817.590489388,0.010257,0.005576,0.115050,0.000008,0.001932,0.000018,0.003358,0.136199,1,1,
202,4.040000,4.039999,1781247817.590489388,1781247817.598171234,1781247817.603919029,1781247817.721243143,1781247817.721249580,1781247817.722933531,1781247817.722946644,1781247817.724916935,0.007682,0.005748,0.117324,0.000006,0.001684,0.000013,0.001970,0.134428,1,1,
203,4.060000,4.059999,1781247817.724916935,1781247817.731439590,1781247817.737104654,1781247817.851433516,1781247817.851440907,1781247817.853407145,1781247817.853426218,1781247817.855527401,0.006523,0.005665,0.114329,0.000007,0.001966,0.000019,0.002101,0.130610,1,1,
204,4.080000,4.079999,1781247817.855527401,1781247817.864889383,1781247817.870567799,1781247817.986292124,1781247817.986298323,1781247817.987043142,1781247817.987063646,1781247817.989357710,0.009362,0.005678,0.115724,0.000006,0.000745,0.000021,0.002294,0.133830,1,1,
205,4.100000,4.099999,1781247817.989357710,1781247817.998302937,1781247818.004163742,1781247818.119099379,1781247818.119108200,1781247818.120451212,1781247818.120469570,1781247818.123175383,0.008945,0.005861,0.114936,0.000009,0.001343,0.000018,0.002706,0.133818,1,1,
206,4.120000,4.119999,1781247818.123175383,1781247818.131952524,1781247818.137826204,1781247818.252885580,1781247818.252893209,1781247818.254960537,1781247818.254980803,1781247818.258414507,0.008777,0.005874,0.115059,0.000008,0.002067,0.000020,0.003434,0.135239,1,1,
207,4.140000,4.139999,1781247818.258414507,1781247818.265344858,1781247818.272251844,1781247818.386455297,1781247818.386463165,1781247818.388088942,1781247818.388100624,1781247818.390211344,0.006930,0.006907,0.114203,0.000008,0.001626,0.000012,0.002111,0.131797,1,1,
208,4.160000,4.159999,1781247818.390211344,1781247818.398861885,1781247818.406277657,1781247818.521373272,1781247818.521378994,1781247818.523102760,1781247818.523115158,1781247818.525085449,0.008651,0.007416,0.115096,0.000006,0.001724,0.000012,0.001970,0.134874,1,1,
209,4.180000,4.179999,1781247818.525085449,1781247818.532310963,1781247818.538329124,1781247818.654232264,1781247818.654239655,1781247818.654878616,1781247818.654897213,1781247818.658311605,0.007226,0.006018,0.115903,0.000007,0.000639,0.000019,0.003414,0.133226,1,1,
210,4.200000,4.199999,1781247818.658311605,1781247818.665563822,1781247818.671466827,1781247818.787233114,1781247818.787239313,1781247818.787644386,1781247818.787664890,1781247818.791108370,0.007252,0.005903,0.115766,0.000006,0.000405,0.000021,0.003443,0.132797,1,1,
211,4.220000,4.219999,1781247818.791108370,1781247818.799009562,1781247818.804889441,1781247818.919679403,1781247818.919687510,1781247818.920302629,1781247818.920323133,1781247818.923533916,0.007901,0.005880,0.114790,0.000008,0.000615,0.000021,0.003211,0.132426,1,1,
