macro_frame,sim_time,t1w_utc,t2_utc,t3_utc,t_force_utc,seq_ok
54,1.079999,1781659727.277980566,1781659727.278043747,1781659727.444046497,1781659727.444054365,1
55,1.099999,1781659727.461629868,1781659727.461711407,1781659727.619584799,1781659727.619596243,1
56,1.119999,1781659727.645550251,1781659727.645634651,1781659727.836412430,1781659727.836425304,1
57,1.139999,1781659727.845245600,1781659727.845295429,1781659728.008361578,1781659728.008373499,1
58,1.159999,1781659728.028611898,1781659728.028692722,1781659728.197897911,1781659728.197907925,1
59,1.179999,1781659728.212145805,1781659728.212205410,1781659728.382541895,1781659728.382553577,1
60,1.199999,1781659728.395524979,1781659728.395592451,1781659728.564235687,1781659728.564244270,1
61,1.219999,1781659728.578873158,1781659728.578934669,1781659728.751472235,1781659728.751486301,1
62,1.239999,1781659728.762556314,1781659728.762627125,1781659728.930011988,1781659728.930021524,1
63,1.259999,1781659728.946160555,1781659728.946219206,1781659729.124775887,1781659729.124788761,1
64,1.279999,1781659729.146126986,1781659729.146194458,1781659729.305291414,1781659729.305304766,1
65,1.299999,1781659729.330208540,1781659729.330320597,1781659729.495131731,1781659729.495142460,1
66,1.319999,1781659729.513057232,1781659729.513116121,1781659729.673184395,1781659729.673197031,1
67,1.339999,1781659729.696715593,1781659729.696773529,1781659729.860985756,1781659729.860994816,1
68,1.359999,1781659729.880065441,1781659729.880132437,1781659730.051824570,1781659730.051835060,1
69,1.379999,1781659730.063565731,1781659730.063622236,1781659730.226329327,1781659730.226338863,1
70,1.399999,1781659730.247038126,1781659730.247104406,1781659730.413483858,1781659730.413494349,1
71,1.419999,1781659730.430533171,1781659730.430600166,1781659730.624152422,1781659730.624164581,1
72,1.439999,1781659730.630894661,1781659730.630952358,1781659730.798683882,1781659730.798696041,1
73,1.459999,1781659730.814231634,1781659730.814316988,1781659730.998078346,1781659730.998088360,1
74,1.479999,1781659731.014477015,1781659731.014549255,1781659731.197782755,1781659731.197793007,1
75,1.499999,1781659731.214834690,1781659731.214916706,1781659731.380088329,1781659731.380101442,1
76,1.519999,1781659731.397976875,1781659731.398048162,1781659731.578692436,1781659731.578702688,1
77,1.539999,1781659731.598129034,1781659731.598185301,1781659731.770964622,1781659731.770973682,1
78,1.559999,1781659731.798391581,1781659731.798444271,1781659731.968784571,1781659731.968794584,1
79,1.579999,1781659731.981895208,1781659731.981967688,1781659732.151880741,1781659732.151891708,1
80,1.599999,1781659732.165268183,1781659732.165332079,1781659732.354883432,1781659732.354894400,1
81,1.619999,1781659732.382869482,1781659732.382973194,1781659732.554666281,1781659732.554681778,1
82,1.639999,1781659732.565824509,1781659732.565886259,1781659732.737072945,1781659732.737083197,1
83,1.659999,1781659732.749629021,1781659732.749721289,1781659732.929861784,1781659732.929873228,1
84,1.679999,1781659732.949277639,1781659732.949348688,1781659733.131402254,1781659733.131417036,1
85,1.699999,1781659733.149354696,1781659733.149408340,1781659733.329161882,1781659733.329172373,1
86,1.719999,1781659733.349682093,1781659733.349740744,1781659733.527877569,1781659733.527886629,1
87,1.739999,1781659733.549972296,1781659733.550048828,1781659733.745686769,1781659733.745696306,1
88,1.759999,1781659733.766612768,1781659733.766689301,1781659733.952323675,1781659733.952331066,1
89,1.779999,1781659733.966764688,1781659733.966836214,1781659734.149474621,1781659734.149484634,1
90,1.799999,1781659734.167305708,1781659734.167392731,1781659734.339583397,1781659734.339596987,1
91,1.819999,1781659734.350331306,1781659734.350398540,1781659734.528347254,1781659734.528357744,1
92,1.839999,1781659734.550906420,1781659734.550976992,1781659734.727890253,1781659734.727902174,1
93,1.859999,1781659734.750758171,1781659734.750824928,1781659734.939276218,1781659734.939290524,1
94,1.879999,1781659734.951176167,1781659734.951234579,1781659735.139462709,1781659735.139473677,1
95,1.899999,1781659735.151487827,1781659735.151592970,1781659735.354997396,1781659735.355007410,1
96,1.919999,1781659735.367998362,1781659735.368077993,1781659735.560235739,1781659735.560243607,1
97,1.939999,1781659735.584974289,1781659735.585038662,1781659735.775384665,1781659735.775397539,1
98,1.959999,1781659735.784866095,1781659735.784981728,1781659735.970371008,1781659735.970380306,1
99,1.979999,1781659735.985043764,1781659735.985109329,1781659736.153203249,1781659736.153215170,1
100,1.999999,1781659736.168686628,1781659736.168758631,1781659736.338109255,1781659736.338117123,1
101,2.019999,1781659736.352006197,1781659736.352070808,1781659736.526801109,1781659736.526813745,1
102,2.039999,1781659736.535605431,1781659736.535680771,1781659736.700222492,1781659736.700234890,1
103,2.059999,1781659736.719089508,1781659736.719166994,1781659736.894124269,1781659736.894136429,1
104,2.079999,1781659736.919374943,1781659736.919468641,1781659737.087776184,1781659737.087785482,1
105,2.099999,1781659737.102956533,1781659737.103036404,1781659737.273177862,1781659737.273190498,1
106,2.119999,1781659737.286581755,1781659737.286650181,1781659737.457845926,1781659737.457857370,1
107,2.139999,1781659737.469554424,1781659737.469653130,1781659737.636432409,1781659737.636442423,1
108,2.159999,1781659737.653130531,1781659737.653193712,1781659737.827543497,1781659737.827557564,1
109,2.179999,1781659737.836783886,1781659737.836850166,1781659738.009308100,1781659738.009321928,1
110,2.199999,1781659738.020306110,1781659738.020378828,1781659738.191542864,1781659738.191552877,1
111,2.219999,1781659738.203613043,1781659738.203664780,1781659738.373233557,1781659738.373243332,1
112,2.239999,1781659738.387059689,1781659738.387130260,1781659738.557733297,1781659738.557743549,1
113,2.259999,1781659738.570765018,1781659738.570823193,1781659738.740273714,1781659738.740283489,1
114,2.279999,1781659738.754249573,1781659738.754341841,1781659738.932014227,1781659738.932028055,1
115,2.299999,1781659738.954335213,1781659738.954421043,1781659739.119949818,1781659739.119964361,1
116,2.319999,1781659739.137997389,1781659739.138070345,1781659739.308751106,1781659739.308761597,1
117,2.339999,1781659739.322374105,1781659739.322456837,1781659739.531982660,1781659739.531994581,1
118,2.359999,1781659739.554960966,1781659739.555030107,1781659739.749746323,1781659739.749757290,1
119,2.379999,1781659739.771679401,1781659739.771751642,1781659739.942686558,1781659739.942696333,1
120,2.399999,1781659739.955035686,1781659739.955099106,1781659740.145219088,1781659740.145231724,1
121,2.419999,1781659740.155553579,1781659740.155616760,1781659740.333812237,1781659740.333822727,1
122,2.439999,1781659740.355799198,1781659740.355880976,1781659740.536468506,1781659740.536478281,1
123,2.459999,1781659740.555510044,1781659740.555572510,1781659740.732431889,1781659740.732443333,1
124,2.479999,1781659740.755833864,1781659740.755892992,1781659740.936492682,1781659740.936504602,1
125,2.499999,1781659740.956170797,1781659740.956261158,1781659741.137541056,1781659741.137552500,1
126,2.519999,1781659741.156007767,1781659741.156058550,1781659741.350238562,1781659741.350248337,1
127,2.539999,1781659741.372894049,1781659741.372953176,1781659741.568094969,1781659741.568105698,1
128,2.559999,1781659741.589936972,1781659741.590001583,1781659741.769894123,1781659741.769903660,1
129,2.579999,1781659741.789828539,1781659741.789887190,1781659741.974333286,1781659741.974342823,1
130,2.599999,1781659741.990173101,1781659741.990231752,1781659742.170293570,1781659742.170306206,1
131,2.619999,1781659742.190349340,1781659742.190413713,1781659742.360603571,1781659742.360613823,1
132,2.639999,1781659742.374189377,1781659742.374278069,1781659742.561046124,1781659742.561057091,1
133,2.659999,1781659742.574054003,1781659742.574159861,1781659742.778132439,1781659742.778143883,1
134,2.679999,1781659742.790809631,1781659742.790875912,1781659742.966916323,1781659742.966926813,1
135,2.699999,1781659742.974314451,1781659742.974410057,1781659743.161378622,1781659743.161390305,1
136,2.719999,1781659743.174714804,1781659743.174787760,1781659743.355436563,1781659743.355452776,1
137,2.739999,1781659743.375299931,1781659743.375360489,1781659743.565388441,1781659743.565400124,1
138,2.759999,1781659743.574998617,1781659743.575054169,1781659743.762427330,1781659743.762439966,1
139,2.779999,1781659743.774955034,1781659743.775034904,1781659743.962260008,1781659743.962273121,1
140,2.799999,1781659743.975036621,1781659743.975106955,1781659744.158490181,1781659744.158508539,1
141,2.819999,1781659744.175305128,1781659744.175390005,1781659744.374042034,1781659744.374054432,1
142,2.839999,1781659744.392405272,1781659744.393489599,1781659744.557887793,1781659744.557895184,1
143,2.859999,1781659744.576095581,1781659744.576176643,1781659744.738912106,1781659744.738923788,1
144,2.879999,1781659744.759022236,1781659744.759096861,1781659744.919409513,1781659744.919416904,1
145,2.899999,1781659744.942563534,1781659744.942632914,1781659745.089792252,1781659745.089801550,1
146,2.919999,1781659745.109142542,1781659745.109194517,1781659745.256597281,1781659745.256605148,1
147,2.939999,1781659745.275902987,1781659745.275953770,1781659745.423090696,1781659745.423100233,1
148,2.959999,1781659745.443039179,1781659745.443089962,1781659745.590973377,1781659745.590982437,1
149,2.979999,1781659745.610320330,1781659745.610386848,1781659745.757923126,1781659745.757932901,1
150,2.999999,1781659745.776376486,1781659745.776428699,1781659745.925674438,1781659745.925681829,1
151,3.019999,1781659745.944036961,1781659745.944090128,1781659746.090756416,1781659746.090765715,1
152,3.039999,1781659746.110365391,1781659746.110424042,1781659746.256485462,1781659746.256496191,1
153,3.059999,1781659746.276957035,1781659746.277008057,1781659746.430595875,1781659746.430605650,1
154,3.079999,1781659746.443752766,1781659746.443798304,1781659746.589697599,1781659746.589705467,1
155,3.099999,1781659746.610347033,1781659746.610406876,1781659746.755812407,1781659746.755821466,1
156,3.119999,1781659746.777152300,1781659746.777204514,1781659746.923955679,1781659746.923963547,1
157,3.139999,1781659746.944201946,1781659746.944255829,1781659747.092262506,1781659747.092272043,1
158,3.159999,1781659747.110934496,1781659747.110986471,1781659747.258746386,1781659747.258754253,1
159,3.179999,1781659747.277683973,1781659747.277755022,1781659747.430013418,1781659747.430023909,1
160,3.199999,1781659747.444349766,1781659747.444408655,1781659747.591052055,1781659747.591060877,1
161,3.219999,1781659747.611255646,1781659747.611328840,1781659747.762714863,1781659747.762725115,1
162,3.239999,1781659747.778080702,1781659747.778128862,1781659747.923827171,1781659747.923834801,1
163,3.259999,1781659747.944801807,1781659747.944852591,1781659748.090990782,1781659748.091000080,1
164,3.279999,1781659748.111606121,1781659748.111656189,1781659748.257904291,1781659748.257912159,1
165,3.299999,1781659748.278429985,1781659748.278477669,1781659748.424163342,1781659748.424173594,1
166,3.319999,1781659748.445331812,1781659748.445391893,1781659748.591449499,1781659748.591457367,1
167,3.339999,1781659748.612145185,1781659748.612192869,1781659748.758293152,1781659748.758302212,1
