wall_utc,node,side,seq,expect_seq,ok,detail
0,XPBD_RECV_POSITION,xpbd,428,428,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,428,428,1,ch21
0,XPBD_RECV_POSITION,xpbd,429,429,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,429,429,1,ch21
0,XPBD_RECV_POSITION,xpbd,430,430,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,430,430,1,ch21
0,XPBD_RECV_POSITION,xpbd,431,431,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,431,431,1,ch21
0,XPBD_RECV_POSITION,xpbd,432,432,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,432,432,1,ch21
0,XPBD_RECV_POSITION,xpbd,433,433,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,433,433,1,ch21
0,XPBD_RECV_POSITION,xpbd,434,434,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,434,434,1,ch21
0,XPBD_RECV_POSITION,xpbd,435,435,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,435,435,1,ch21
0,XPBD_RECV_POSITION,xpbd,436,436,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,436,436,1,ch21
0,XPBD_RECV_POSITION,xpbd,437,437,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,437,437,1,ch21
0,XPBD_RECV_POSITION,xpbd,438,438,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,438,438,1,ch21
0,XPBD_RECV_POSITION,xpbd,439,439,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,439,439,1,ch21
0,XPBD_RECV_POSITION,xpbd,440,440,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,440,440,1,ch21
0,XPBD_RECV_POSITION,xpbd,441,441,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,441,441,1,ch21
0,XPBD_RECV_POSITION,xpbd,442,442,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,442,442,1,ch21
0,XPBD_RECV_POSITION,xpbd,443,443,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,443,443,1,ch21
0,XPBD_RECV_POSITION,xpbd,444,444,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,444,444,1,ch21
0,XPBD_RECV_POSITION,xpbd,445,445,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,445,445,1,ch21
0,XPBD_RECV_POSITION,xpbd,446,446,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,446,446,1,ch21
0,XPBD_RECV_POSITION,xpbd,447,447,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,447,447,1,ch21
0,XPBD_RECV_POSITION,xpbd,448,448,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,448,448,1,ch21
0,XPBD_RECV_POSITION,xpbd,449,449,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,449,449,1,ch21
0,XPBD_RECV_POSITION,xpbd,450,450,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,450,450,1,ch21
0,XPBD_RECV_POSITION,xpbd,451,451,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,451,451,1,ch21
0,XPBD_RECV_POSITION,xpbd,452,452,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,452,452,1,ch21
0,XPBD_RECV_POSITION,xpbd,453,453,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,453,453,1,ch21
0,XPBD_RECV_POSITION,xpbd,454,454,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,454,454,1,ch21
0,XPBD_RECV_POSITION,xpbd,455,455,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,455,455,1,ch21
0,XPBD_RECV_POSITION,xpbd,456,456,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,456,456,1,ch21
0,XPBD_RECV_POSITION,xpbd,457,457,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,457,457,1,ch21
0,XPBD_RECV_POSITION,xpbd,458,458,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,458,458,1,ch21
0,XPBD_RECV_POSITION,xpbd,459,459,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,459,459,1,ch21
0,XPBD_RECV_POSITION,xpbd,460,460,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,460,460,1,ch21
0,XPBD_RECV_POSITION,xpbd,461,461,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,461,461,1,ch21
0,XPBD_RECV_POSITION,xpbd,462,462,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,462,462,1,ch21
0,XPBD_RECV_POSITION,xpbd,463,463,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,463,463,1,ch21
0,XPBD_RECV_POSITION,xpbd,464,464,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,464,464,1,ch21
0,XPBD_RECV_POSITION,xpbd,465,465,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,465,465,1,ch21
0,XPBD_RECV_POSITION,xpbd,466,466,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,466,466,1,ch21
0,XPBD_RECV_POSITION,xpbd,467,467,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,467,467,1,ch21
0,XPBD_RECV_POSITION,xpbd,468,468,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,468,468,1,ch21
0,XPBD_RECV_POSITION,xpbd,469,469,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,469,469,1,ch21
0,XPBD_RECV_POSITION,xpbd,470,470,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,470,470,1,ch21
0,XPBD_RECV_POSITION,xpbd,471,471,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,471,471,1,ch21
0,XPBD_RECV_POSITION,xpbd,472,472,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,472,472,1,ch21
0,XPBD_RECV_POSITION,xpbd,473,473,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,473,473,1,ch21
0,XPBD_RECV_POSITION,xpbd,474,474,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,474,474,1,ch21
0,XPBD_RECV_POSITION,xpbd,475,475,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,475,475,1,ch21
0,XPBD_RECV_POSITION,xpbd,476,476,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,476,476,1,ch21
0,XPBD_RECV_POSITION,xpbd,477,477,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,477,477,1,ch21
0,XPBD_RECV_POSITION,xpbd,478,478,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,478,478,1,ch21
0,XPBD_RECV_POSITION,xpbd,479,479,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,479,479,1,ch21
0,XPBD_RECV_POSITION,xpbd,480,480,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,480,480,1,ch21
0,XPBD_RECV_POSITION,xpbd,481,481,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,481,481,1,ch21
0,XPBD_RECV_POSITION,xpbd,482,482,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,482,482,1,ch21
0,XPBD_RECV_POSITION,xpbd,483,483,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,483,483,1,ch21
0,XPBD_RECV_POSITION,xpbd,484,484,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,484,484,1,ch21
0,XPBD_RECV_POSITION,xpbd,485,485,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,485,485,1,ch21
0,XPBD_RECV_POSITION,xpbd,486,486,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,486,486,1,ch21
0,XPBD_RECV_POSITION,xpbd,487,487,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,487,487,1,ch21
0,XPBD_RECV_POSITION,xpbd,488,488,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,488,488,1,ch21
0,XPBD_RECV_POSITION,xpbd,489,489,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,489,489,1,ch21
0,XPBD_RECV_POSITION,xpbd,490,490,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,490,490,1,ch21
0,XPBD_RECV_POSITION,xpbd,491,491,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,491,491,1,ch21
0,XPBD_RECV_POSITION,xpbd,492,492,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,492,492,1,ch21
0,XPBD_RECV_POSITION,xpbd,493,493,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,493,493,1,ch21
0,XPBD_RECV_POSITION,xpbd,494,494,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,494,494,1,ch21
0,XPBD_RECV_POSITION,xpbd,495,495,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,495,495,1,ch21
0,XPBD_RECV_POSITION,xpbd,496,496,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,496,496,1,ch21
0,XPBD_RECV_POSITION,xpbd,497,497,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,497,497,1,ch21
0,XPBD_RECV_POSITION,xpbd,498,498,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,498,498,1,ch21
0,XPBD_RECV_POSITION,xpbd,499,499,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,499,499,1,ch21
0,XPBD_RECV_POSITION,xpbd,500,500,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,500,500,1,ch21
0,XPBD_RECV_POSITION,xpbd,501,501,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,501,501,1,ch21
0,XPBD_RECV_POSITION,xpbd,502,502,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,502,502,1,ch21
0,XPBD_RECV_POSITION,xpbd,503,503,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,503,503,1,ch21
0,XPBD_RECV_POSITION,xpbd,504,504,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,504,504,1,ch21
0,XPBD_RECV_POSITION,xpbd,505,505,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,505,505,1,ch21
0,XPBD_RECV_POSITION,xpbd,506,506,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,506,506,1,ch21
0,XPBD_RECV_POSITION,xpbd,507,507,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,507,507,1,ch21
0,XPBD_RECV_POSITION,xpbd,508,508,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,508,508,1,ch21
0,XPBD_RECV_POSITION,xpbd,509,509,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,509,509,1,ch21
0,XPBD_RECV_POSITION,xpbd,510,510,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,510,510,1,ch21
0,XPBD_RECV_POSITION,xpbd,511,511,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,511,511,1,ch21
0,XPBD_RECV_POSITION,xpbd,512,512,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,512,512,1,ch21
0,XPBD_RECV_POSITION,xpbd,513,513,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,513,513,1,ch21
0,XPBD_RECV_POSITION,xpbd,514,514,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,514,514,1,ch21
0,XPBD_RECV_POSITION,xpbd,515,515,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,515,515,1,ch21
0,XPBD_RECV_POSITION,xpbd,516,516,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,516,516,1,ch21
0,XPBD_RECV_POSITION,xpbd,517,517,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,517,517,1,ch21
0,XPBD_RECV_POSITION,xpbd,518,518,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,518,518,1,ch21
0,XPBD_RECV_POSITION,xpbd,519,519,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,519,519,1,ch21
0,XPBD_RECV_POSITION,xpbd,520,520,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,520,520,1,ch21
0,XPBD_RECV_POSITION,xpbd,521,521,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,521,521,1,ch21
0,XPBD_RECV_POSITION,xpbd,522,522,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,522,522,1,ch21
0,XPBD_RECV_POSITION,xpbd,523,523,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,523,523,1,ch21
0,XPBD_RECV_POSITION,xpbd,524,524,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,524,524,1,ch21
0,XPBD_RECV_POSITION,xpbd,525,525,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,525,525,1,ch21
0,XPBD_RECV_POSITION,xpbd,526,526,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,526,526,1,ch21
0,XPBD_RECV_POSITION,xpbd,527,527,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,527,527,1,ch21
0,XPBD_RECV_POSITION,xpbd,528,528,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,528,528,1,ch21
0,XPBD_RECV_POSITION,xpbd,529,529,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,529,529,1,ch21
0,XPBD_RECV_POSITION,xpbd,530,530,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,530,530,1,ch21
0,XPBD_RECV_POSITION,xpbd,531,531,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,531,531,1,ch21
0,XPBD_RECV_POSITION,xpbd,532,532,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,532,532,1,ch21
0,XPBD_RECV_POSITION,xpbd,533,533,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,533,533,1,ch21
0,XPBD_RECV_POSITION,xpbd,534,534,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,534,534,1,ch21
0,XPBD_RECV_POSITION,xpbd,535,535,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,535,535,1,ch21
0,XPBD_RECV_POSITION,xpbd,536,536,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,536,536,1,ch21
0,XPBD_RECV_POSITION,xpbd,537,537,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,537,537,1,ch21
0,XPBD_RECV_POSITION,xpbd,538,538,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,538,538,1,ch21
0,XPBD_RECV_POSITION,xpbd,539,539,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,539,539,1,ch21
0,XPBD_RECV_POSITION,xpbd,540,540,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,540,540,1,ch21
0,XPBD_RECV_POSITION,xpbd,541,541,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,541,541,1,ch21
0,XPBD_RECV_POSITION,xpbd,542,542,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,542,542,1,ch21
0,XPBD_RECV_POSITION,xpbd,543,543,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,543,543,1,ch21
0,XPBD_RECV_POSITION,xpbd,544,544,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,544,544,1,ch21
0,XPBD_RECV_POSITION,xpbd,545,545,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,545,545,1,ch21
0,XPBD_RECV_POSITION,xpbd,546,546,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,546,546,1,ch21
0,XPBD_RECV_POSITION,xpbd,547,547,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,547,547,1,ch21
0,XPBD_RECV_POSITION,xpbd,548,548,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,548,548,1,ch21
0,XPBD_RECV_POSITION,xpbd,549,549,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,549,549,1,ch21
0,XPBD_RECV_POSITION,xpbd,550,550,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,550,550,1,ch21
0,XPBD_RECV_POSITION,xpbd,551,551,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,551,551,1,ch21
0,XPBD_RECV_POSITION,xpbd,552,552,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,552,552,1,ch21
0,XPBD_RECV_POSITION,xpbd,553,553,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,553,553,1,ch21
0,XPBD_RECV_POSITION,xpbd,554,554,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,554,554,1,ch21
0,XPBD_RECV_POSITION,xpbd,555,555,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,555,555,1,ch21
0,XPBD_RECV_POSITION,xpbd,556,556,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,556,556,1,ch21
0,XPBD_RECV_POSITION,xpbd,557,557,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,557,557,1,ch21
0,XPBD_RECV_POSITION,xpbd,558,558,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,558,558,1,ch21
0,XPBD_RECV_POSITION,xpbd,559,559,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,559,559,1,ch21
0,XPBD_RECV_POSITION,xpbd,560,560,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,560,560,1,ch21
0,XPBD_RECV_POSITION,xpbd,561,561,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,561,561,1,ch21
0,XPBD_RECV_POSITION,xpbd,562,562,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,562,562,1,ch21
0,XPBD_RECV_POSITION,xpbd,563,563,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,563,563,1,ch21
0,XPBD_RECV_POSITION,xpbd,564,564,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,564,564,1,ch21
0,XPBD_RECV_POSITION,xpbd,565,565,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,565,565,1,ch21
0,XPBD_RECV_POSITION,xpbd,566,566,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,566,566,1,ch21
0,XPBD_RECV_POSITION,xpbd,567,567,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,567,567,1,ch21
0,XPBD_RECV_POSITION,xpbd,568,568,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,568,568,1,ch21
0,XPBD_RECV_POSITION,xpbd,569,569,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,569,569,1,ch21
0,XPBD_RECV_POSITION,xpbd,570,570,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,570,570,1,ch21
0,XPBD_RECV_POSITION,xpbd,571,571,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,571,571,1,ch21
0,XPBD_RECV_POSITION,xpbd,572,572,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,572,572,1,ch21
0,XPBD_RECV_POSITION,xpbd,573,573,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,573,573,1,ch21
0,XPBD_RECV_POSITION,xpbd,574,574,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,574,574,1,ch21
0,XPBD_RECV_POSITION,xpbd,575,575,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,575,575,1,ch21
0,XPBD_RECV_POSITION,xpbd,576,576,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,576,576,1,ch21
0,XPBD_RECV_POSITION,xpbd,577,577,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,577,577,1,ch21
0,XPBD_RECV_POSITION,xpbd,578,578,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,578,578,1,ch21
0,XPBD_RECV_POSITION,xpbd,579,579,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,579,579,1,ch21
0,XPBD_RECV_POSITION,xpbd,580,580,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,580,580,1,ch21
0,XPBD_RECV_POSITION,xpbd,581,581,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,581,581,1,ch21
0,XPBD_RECV_POSITION,xpbd,582,582,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,582,582,1,ch21
0,XPBD_RECV_POSITION,xpbd,583,583,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,583,583,1,ch21
0,XPBD_RECV_POSITION,xpbd,584,584,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,584,584,1,ch21
0,XPBD_RECV_POSITION,xpbd,585,585,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,585,585,1,ch21
0,XPBD_RECV_POSITION,xpbd,586,586,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,586,586,1,ch21
0,XPBD_RECV_POSITION,xpbd,587,587,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,587,587,1,ch21
0,XPBD_RECV_POSITION,xpbd,588,588,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,588,588,1,ch21
0,XPBD_RECV_POSITION,xpbd,589,589,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,589,589,1,ch21
0,XPBD_RECV_POSITION,xpbd,590,590,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,590,590,1,ch21
0,XPBD_RECV_POSITION,xpbd,591,591,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,591,591,1,ch21
0,XPBD_RECV_POSITION,xpbd,592,592,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,592,592,1,ch21
0,XPBD_RECV_POSITION,xpbd,593,593,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,593,593,1,ch21
0,XPBD_RECV_POSITION,xpbd,594,594,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,594,594,1,ch21
0,XPBD_RECV_POSITION,xpbd,595,595,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,595,595,1,ch21
0,XPBD_RECV_POSITION,xpbd,596,596,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,596,596,1,ch21
0,XPBD_RECV_POSITION,xpbd,597,597,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,597,597,1,ch21
0,XPBD_RECV_POSITION,xpbd,598,598,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,598,598,1,ch21
0,XPBD_RECV_POSITION,xpbd,599,599,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,599,599,1,ch21
