macro_frame,sim_time,logical_name,object_id,data_type,x,y,z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz
390,7.800000,gripper_r_finger1,gripper_r_finger1_body_q,POSITION,0,0,0,0.283644259,-0.958929598,-3.41709506e-06,-1.15523362e-05,,,,,,
390,7.800000,gripper_r_finger1,gripper_r_finger1_body_p,POSITION,0.436450809,0,0.349641502,1,0,0,0,,,,,,
390,7.800000,gripper_r_finger1,gripper_r_finger1_body_v,VELOCITY,,,,,,,,-0.0235188007,4.05689643e-05,0.00607517455,0,0,0
390,7.800000,gripper_r_finger1,gripper_r_finger1_body_w,VELOCITY,,,,,,,,0,0,0,-0.00241285167,0.0113040647,-5.81358073e-08
390,7.800000,gripper_r_finger2,gripper_r_finger2_body_q,POSITION,0,0,0,0.283644259,0.958929598,-3.41709506e-06,1.15523362e-05,,,,,,
390,7.800000,gripper_r_finger2,gripper_r_finger2_body_p,POSITION,0.436450809,0,0.349641502,1,0,0,0,,,,,,
390,7.800000,gripper_r_finger2,gripper_r_finger2_body_v,VELOCITY,,,,,,,,-0.0235188007,-4.05689643e-05,0.00607517455,0,0,0
390,7.800000,gripper_r_finger2,gripper_r_finger2_body_w,VELOCITY,,,,,,,,0,0,0,0.00241285167,0.0113040647,5.81358073e-08
391,7.820000,base,base_body_q,POSITION,0,0,0,1,0,0,0,,,,,,
391,7.820000,base,base_body_p,POSITION,0,-0,0.150000006,1,0,0,0,,,,,,
391,7.820000,base,base_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
391,7.820000,base,base_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
391,7.820000,gripper_l_palm,gripper_l_palm_body_q,POSITION,0,0,0,1,0,1.18334592e-05,0,,,,,,
391,7.820000,gripper_l_palm,gripper_l_palm_body_p,POSITION,-0.43594557,0,0.369772077,1,0,0,0,,,,,,
391,7.820000,gripper_l_palm,gripper_l_palm_body_v,VELOCITY,,,,,,,,0.0237303134,0,0.00613017799,0,0,0
391,7.820000,gripper_l_palm,gripper_l_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,-0.0113980183,0
391,7.820000,gripper_l_finger1,gripper_l_finger1_body_q,POSITION,0,0,0,0.283582538,-0.958947837,3.35576237e-06,1.13476699e-05,,,,,,
391,7.820000,gripper_l_finger1,gripper_l_finger1_body_p,POSITION,-0.435946047,0,0.349772096,1,0,0,0,,,,,,
391,7.820000,gripper_l_finger1,gripper_l_finger1_body_v,VELOCITY,,,,,,,,0.0237303134,1.72614079e-07,0.00613017799,0,0,0
391,7.820000,gripper_l_finger1,gripper_l_finger1_body_w,VELOCITY,,,,,,,,0,0,0,-1.02654294e-05,-0.0113980183,2.42951076e-10
391,7.820000,gripper_l_finger2,gripper_l_finger2_body_q,POSITION,0,0,0,0.283582538,0.958947837,3.35576237e-06,-1.13476699e-05,,,,,,
391,7.820000,gripper_l_finger2,gripper_l_finger2_body_p,POSITION,-0.435946047,0,0.349772096,1,0,0,0,,,,,,
391,7.820000,gripper_l_finger2,gripper_l_finger2_body_v,VELOCITY,,,,,,,,0.0237303134,-1.72614079e-07,0.00613017799,0,0,0
391,7.820000,gripper_l_finger2,gripper_l_finger2_body_w,VELOCITY,,,,,,,,0,0,0,1.02654294e-05,-0.0113980183,-2.42951076e-10
391,7.820000,gripper_r_palm,gripper_r_palm_body_q,POSITION,0,0,0,1,0,-1.18431353e-05,0,,,,,,
391,7.820000,gripper_r_palm,gripper_r_palm_body_p,POSITION,0.43594557,0,0.369772077,1,0,0,0,,,,,,
391,7.820000,gripper_r_palm,gripper_r_palm_body_v,VELOCITY,,,,,,,,-0.023730332,0,0.00613087974,0,0,0
391,7.820000,gripper_r_palm,gripper_r_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0.0114011411,0
391,7.820000,gripper_r_finger1,gripper_r_finger1_body_q,POSITION,0,0,0,0.283622891,-0.958935916,-3.35898403e-06,-1.13568076e-05,,,,,,
391,7.820000,gripper_r_finger1,gripper_r_finger1_body_p,POSITION,0.435946047,0,0.349772066,1,0,0,0,,,,,,
391,7.820000,gripper_r_finger1,gripper_r_finger1_body_v,VELOCITY,,,,,,,,-0.023730332,3.31386e-05,0.00613087974,0,0,0
391,7.820000,gripper_r_finger1,gripper_r_finger1_body_w,VELOCITY,,,,,,,,0,0,0,-0.00197087205,0.0114011411,-4.6682608e-08
391,7.820000,gripper_r_finger2,gripper_r_finger2_body_q,POSITION,0,0,0,0.283622891,0.958935916,-3.35898403e-06,1.13568076e-05,,,,,,
391,7.820000,gripper_r_finger2,gripper_r_finger2_body_p,POSITION,0.435946047,0,0.349772066,1,0,0,0,,,,,,
391,7.820000,gripper_r_finger2,gripper_r_finger2_body_v,VELOCITY,,,,,,,,-0.023730332,-3.31386e-05,0.00613087974,0,0,0
391,7.820000,gripper_r_finger2,gripper_r_finger2_body_w,VELOCITY,,,,,,,,0,0,0,0.00197087205,0.0114011411,4.6682608e-08
392,7.840000,base,base_body_q,POSITION,0,0,0,1,0,0,0,,,,,,
392,7.840000,base,base_body_p,POSITION,0,-0,0.150000006,1,0,0,0,,,,,,
392,7.840000,base,base_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
392,7.840000,base,base_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
392,7.840000,gripper_l_palm,gripper_l_palm_body_q,POSITION,0,0,0,1,0,1.16328229e-05,0,,,,,,
392,7.840000,gripper_l_palm,gripper_l_palm_body_p,POSITION,-0.435436308,0,0.369903803,1,0,0,0,,,,,,
392,7.840000,gripper_l_palm,gripper_l_palm_body_v,VELOCITY,,,,,,,,0.0239404943,0,0.00619059289,0,0,0
392,7.840000,gripper_l_palm,gripper_l_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,-0.0114953117,0
392,7.840000,gripper_l_finger1,gripper_l_finger1_body_q,POSITION,0,0,0,0.283597231,-0.958943486,3.29903628e-06,1.11552199e-05,,,,,,
392,7.840000,gripper_l_finger1,gripper_l_finger1_body_p,POSITION,-0.435436785,0,0.349903822,1,0,0,0,,,,,,
392,7.840000,gripper_l_finger1,gripper_l_finger1_body_v,VELOCITY,,,,,,,,0.0239404943,-0.000156532144,0.00619059289,0,0,0
392,7.840000,gripper_l_finger1,gripper_l_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0.00930921268,-0.0114953117,-2.16584837e-07
392,7.840000,gripper_l_finger2,gripper_l_finger2_body_q,POSITION,0,0,0,0.283597231,0.958943486,3.29903628e-06,-1.11552199e-05,,,,,,
392,7.840000,gripper_l_finger2,gripper_l_finger2_body_p,POSITION,-0.435436785,0,0.349903822,1,0,0,0,,,,,,
392,7.840000,gripper_l_finger2,gripper_l_finger2_body_v,VELOCITY,,,,,,,,0.0239404943,0.000156532144,0.00619059289,0,0,0
392,7.840000,gripper_l_finger2,gripper_l_finger2_body_w,VELOCITY,,,,,,,,0,0,0,-0.00930921268,-0.0114953117,2.16584837e-07
392,7.840000,gripper_r_palm,gripper_r_palm_body_q,POSITION,0,0,0,1,0,-1.16212941e-05,0,,,,,,
392,7.840000,gripper_r_palm,gripper_r_palm_body_p,POSITION,0.435436308,0,0.369903952,1,0,0,0,,,,,,
392,7.840000,gripper_r_palm,gripper_r_palm_body_v,VELOCITY,,,,,,,,-0.0239405651,0,0.00619696314,0,0,0
392,7.840000,gripper_r_palm,gripper_r_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0.0115088588,0
392,7.840000,gripper_r_finger1,gripper_r_finger1_body_q,POSITION,0,0,0,0.283787012,-0.958887339,-3.29797217e-06,-1.11435111e-05,,,,,,
392,7.840000,gripper_r_finger1,gripper_r_finger1_body_p,POSITION,0.435436785,0,0.349903941,1,0,0,0,,,,,,
392,7.840000,gripper_r_finger1,gripper_r_finger1_body_v,VELOCITY,,,,,,,,-0.0239405651,-0.000564151211,0.00619696314,0,0,0
392,7.840000,gripper_r_finger1,gripper_r_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0.0335594714,0.0115088588,7.80008918e-07
392,7.840000,gripper_r_finger2,gripper_r_finger2_body_q,POSITION,0,0,0,0.283787012,0.958887339,-3.29797217e-06,1.11435111e-05,,,,,,
392,7.840000,gripper_r_finger2,gripper_r_finger2_body_p,POSITION,0.435436785,0,0.349903941,1,0,0,0,,,,,,
392,7.840000,gripper_r_finger2,gripper_r_finger2_body_v,VELOCITY,,,,,,,,-0.0239405651,0.000564151211,0.00619696314,0,0,0
392,7.840000,gripper_r_finger2,gripper_r_finger2_body_w,VELOCITY,,,,,,,,0,0,0,-0.0335594714,0.0115088588,-7.80008918e-07
393,7.860000,base,base_body_q,POSITION,0,0,0,1,0,0,0,,,,,,
393,7.860000,base,base_body_p,POSITION,0,-0,0.150000006,1,0,0,0,,,,,,
393,7.860000,base,base_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
393,7.860000,base,base_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
393,7.860000,gripper_l_palm,gripper_l_palm_body_q,POSITION,0,0,0,1,0,1.14606237e-05,0,,,,,,
393,7.860000,gripper_l_palm,gripper_l_palm_body_p,POSITION,-0.434922606,0,0.370036721,1,0,0,0,,,,,,
393,7.860000,gripper_l_palm,gripper_l_palm_body_v,VELOCITY,,,,,,,,0.0241489746,0,0.00625705486,0,0,0
393,7.860000,gripper_l_palm,gripper_l_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,-0.0115898633,0
393,7.860000,gripper_l_finger1,gripper_l_finger1_body_q,POSITION,0,0,0,0.28366515,-0.958923399,3.25097972e-06,1.09898601e-05,,,,,,
393,7.860000,gripper_l_finger1,gripper_l_finger1_body_p,POSITION,-0.434923053,0,0.35003674,1,0,0,0,,,,,,
393,7.860000,gripper_l_finger1,gripper_l_finger1_body_v,VELOCITY,,,,,,,,0.0241489746,-0.000506888842,0.00625705486,0,0,0
393,7.860000,gripper_l_finger1,gripper_l_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0.0301482119,-0.0115898633,-6.91034586e-07
393,7.860000,gripper_l_finger2,gripper_l_finger2_body_q,POSITION,0,0,0,0.28366515,0.958923399,3.25097972e-06,-1.09898601e-05,,,,,,
393,7.860000,gripper_l_finger2,gripper_l_finger2_body_p,POSITION,-0.434923053,0,0.35003674,1,0,0,0,,,,,,
393,7.860000,gripper_l_finger2,gripper_l_finger2_body_v,VELOCITY,,,,,,,,0.0241489746,0.000506888842,0.00625705486,0,0,0
393,7.860000,gripper_l_finger2,gripper_l_finger2_body_w,VELOCITY,,,,,,,,0,0,0,-0.0301482119,-0.0115898633,6.91034586e-07
393,7.860000,gripper_r_palm,gripper_r_palm_body_q,POSITION,0,0,0,1,0,-1.14515542e-05,0,,,,,,
393,7.860000,gripper_r_palm,gripper_r_palm_body_p,POSITION,0.434922606,0,0.370036751,1,0,0,0,,,,,,
393,7.860000,gripper_r_palm,gripper_r_palm_body_v,VELOCITY,,,,,,,,-0.0241490696,0,0.0062356689,0,0,0
393,7.860000,gripper_r_palm,gripper_r_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0.0116175758,0
393,7.860000,gripper_r_finger1,gripper_r_finger1_body_q,POSITION,0,0,0,0.28396818,-0.958833694,-3.25187693e-06,-1.09801358e-05,,,,,,
393,7.860000,gripper_r_finger1,gripper_r_finger1_body_p,POSITION,0.434923053,0,0.35003677,1,0,0,0,,,,,,
393,7.860000,gripper_r_finger1,gripper_r_finger1_body_v,VELOCITY,,,,,,,,-0.0241490696,-0.000237876477,0.0062356689,0,0,0
393,7.860000,gripper_r_finger1,gripper_r_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0.0141539061,0.0116175758,3.2416844e-07
393,7.860000,gripper_r_finger2,gripper_r_finger2_body_q,POSITION,0,0,0,0.28396818,0.958833694,-3.25187693e-06,1.09801358e-05,,,,,,
393,7.860000,gripper_r_finger2,gripper_r_finger2_body_p,POSITION,0.434923053,0,0.35003677,1,0,0,0,,,,,,
393,7.860000,gripper_r_finger2,gripper_r_finger2_body_v,VELOCITY,,,,,,,,-0.0241490696,0.000237876477,0.0062356689,0,0,0
393,7.860000,gripper_r_finger2,gripper_r_finger2_body_w,VELOCITY,,,,,,,,0,0,0,-0.0141539061,0.0116175758,-3.2416844e-07
394,7.880000,base,base_body_q,POSITION,0,0,0,1,0,0,0,,,,,,
394,7.880000,base,base_body_p,POSITION,0,-0,0.150000006,1,0,0,0,,,,,,
394,7.880000,base,base_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
394,7.880000,base,base_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
394,7.880000,gripper_l_palm,gripper_l_palm_body_q,POSITION,0,0,0,1,0,1.13200558e-05,0,,,,,,
394,7.880000,gripper_l_palm,gripper_l_palm_body_p,POSITION,-0.434404433,0,0.370170712,1,0,0,0,,,,,,
394,7.880000,gripper_l_palm,gripper_l_palm_body_v,VELOCITY,,,,,,,,0.0243567098,0,0.00628559105,0,0,0
394,7.880000,gripper_l_palm,gripper_l_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,-0.011697921,0
394,7.880000,gripper_l_finger1,gripper_l_finger1_body_q,POSITION,0,0,0,0.283767402,-0.95889312,3.21226298e-06,1.08547247e-05,,,,,,
394,7.880000,gripper_l_finger1,gripper_l_finger1_body_p,POSITION,-0.43440491,0,0.350170732,1,0,0,0,,,,,,
394,7.880000,gripper_l_finger1,gripper_l_finger1_body_v,VELOCITY,,,,,,,,0.0243567098,5.55293639e-07,0.00628559105,0,0,0
394,7.880000,gripper_l_finger1,gripper_l_finger1_body_w,VELOCITY,,,,,,,,0,0,0,-3.3031698e-05,-0.011697921,7.47841344e-10
394,7.880000,gripper_l_finger2,gripper_l_finger2_body_q,POSITION,0,0,0,0.283767402,0.95889312,3.21226298e-06,-1.08547247e-05,,,,,,
394,7.880000,gripper_l_finger2,gripper_l_finger2_body_p,POSITION,-0.43440491,0,0.350170732,1,0,0,0,,,,,,
394,7.880000,gripper_l_finger2,gripper_l_finger2_body_v,VELOCITY,,,,,,,,0.0243567098,-5.55293639e-07,0.00628559105,0,0,0
394,7.880000,gripper_l_finger2,gripper_l_finger2_body_w,VELOCITY,,,,,,,,0,0,0,3.3031698e-05,-0.011697921,-7.47841344e-10
394,7.880000,gripper_r_palm,gripper_r_palm_body_q,POSITION,0,0,0,1,0,-1.12834759e-05,0,,,,,,
394,7.880000,gripper_r_palm,gripper_r_palm_body_p,POSITION,0.434404433,0,0.370170802,1,0,0,0,,,,,,
394,7.880000,gripper_r_palm,gripper_r_palm_body_v,VELOCITY,,,,,,,,-0.0243568532,0,0.00628970331,0,0,0
394,7.880000,gripper_r_palm,gripper_r_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0.0117372684,0
394,7.880000,gripper_r_finger1,gripper_r_finger1_body_q,POSITION,0,0,0,0.28423962,-0.958753288,-3.20721097e-06,-1.08180693e-05,,,,,,
394,7.880000,gripper_r_finger1,gripper_r_finger1_body_p,POSITION,0.43440491,0,0.350170821,1,0,0,0,,,,,,
394,7.880000,gripper_r_finger1,gripper_r_finger1_body_v,VELOCITY,,,,,,,,-0.0243568532,-0.000400018529,0.00628970331,0,0,0
394,7.880000,gripper_r_finger1,gripper_r_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0.0238101874,0.0117372684,5.37323331e-07
394,7.880000,gripper_r_finger2,gripper_r_finger2_body_q,POSITION,0,0,0,0.28423962,0.958753288,-3.20721097e-06,1.08180693e-05,,,,,,
394,7.880000,gripper_r_finger2,gripper_r_finger2_body_p,POSITION,0.43440491,0,0.350170821,1,0,0,0,,,,,,
394,7.880000,gripper_r_finger2,gripper_r_finger2_body_v,VELOCITY,,,,,,,,-0.0243568532,0.000400018529,0.00628970331,0,0,0
394,7.880000,gripper_r_finger2,gripper_r_finger2_body_w,VELOCITY,,,,,,,,0,0,0,-0.0238101874,0.0117372684,-5.37323331e-07
395,7.900000,base,base_body_q,POSITION,0,0,0,1,0,0,0,,,,,,
395,7.900000,base,base_body_p,POSITION,0,-0,0.150000006,1,0,0,0,,,,,,
395,7.900000,base,base_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
395,7.900000,base,base_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
395,7.900000,gripper_l_palm,gripper_l_palm_body_q,POSITION,0,0,0,1,0,1.11352883e-05,0,,,,,,
395,7.900000,gripper_l_palm,gripper_l_palm_body_p,POSITION,-0.433881879,0,0.370305806,1,0,0,0,,,,,,
395,7.900000,gripper_l_palm,gripper_l_palm_body_v,VELOCITY,,,,,,,,0.0245636664,0,0.00634524971,0,0,0
395,7.900000,gripper_l_palm,gripper_l_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,-0.0118064573,0
395,7.900000,gripper_l_finger1,gripper_l_finger1_body_q,POSITION,0,0,0,0.283797115,-0.958884358,3.16016258e-06,1.06774542e-05,,,,,,
395,7.900000,gripper_l_finger1,gripper_l_finger1_body_p,POSITION,-0.433882326,0,0.350305825,1,0,0,0,,,,,,
395,7.900000,gripper_l_finger1,gripper_l_finger1_body_v,VELOCITY,,,,,,,,0.0245636664,-7.83626456e-05,0.00634524971,0,0,0
395,7.900000,gripper_l_finger1,gripper_l_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0.00466159498,-0.0118064573,-1.03816404e-07
395,7.900000,gripper_l_finger2,gripper_l_finger2_body_q,POSITION,0,0,0,0.283797115,0.958884358,3.16016258e-06,-1.06774542e-05,,,,,,
395,7.900000,gripper_l_finger2,gripper_l_finger2_body_p,POSITION,-0.433882326,0,0.350305825,1,0,0,0,,,,,,
395,7.900000,gripper_l_finger2,gripper_l_finger2_body_v,VELOCITY,,,,,,,,0.0245636664,7.83626456e-05,0.00634524971,0,0,0
395,7.900000,gripper_l_finger2,gripper_l_finger2_body_w,VELOCITY,,,,,,,,0,0,0,-0.00466159498,-0.0118064573,1.03816404e-07
395,7.900000,gripper_r_palm,gripper_r_palm_body_q,POSITION,0,0,0,1,0,-1.11059153e-05,0,,,,,,
395,7.900000,gripper_r_palm,gripper_r_palm_body_p,POSITION,0.433881879,0,0.370306015,1,0,0,0,,,,,,
395,7.900000,gripper_r_palm,gripper_r_palm_body_v,VELOCITY,,,,,,,,-0.0245639924,0,0.00635351148,0,0,0
395,7.900000,gripper_r_palm,gripper_r_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0.0118635129,0
395,7.900000,gripper_r_finger1,gripper_r_finger1_body_q,POSITION,0,0,0,0.28458029,-0.958652198,-3.16052456e-06,-1.06467105e-05,,,,,,
395,7.900000,gripper_r_finger1,gripper_r_finger1_body_p,POSITION,0.433882326,0,0.350306004,1,0,0,0,,,,,,
395,7.900000,gripper_r_finger1,gripper_r_finger1_body_v,VELOCITY,,,,,,,,-0.0245639924,-0.000838121225,0.00635351148,0,0,0
395,7.900000,gripper_r_finger1,gripper_r_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0.0499100462,0.0118635129,1.10859355e-06
395,7.900000,gripper_r_finger2,gripper_r_finger2_body_q,POSITION,0,0,0,0.28458029,0.958652198,-3.16052456e-06,1.06467105e-05,,,,,,
395,7.900000,gripper_r_finger2,gripper_r_finger2_body_p,POSITION,0.433882326,0,0.350306004,1,0,0,0,,,,,,
395,7.900000,gripper_r_finger2,gripper_r_finger2_body_v,VELOCITY,,,,,,,,-0.0245639924,0.000838121225,0.00635351148,0,0,0
395,7.900000,gripper_r_finger2,gripper_r_finger2_body_w,VELOCITY,,,,,,,,0,0,0,-0.0499100462,0.0118635129,-1.10859355e-06
396,7.920000,base,base_body_q,POSITION,0,0,0,1,0,0,0,,,,,,
396,7.920000,base,base_body_p,POSITION,0,-0,0.150000006,1,0,0,0,,,,,,
396,7.920000,base,base_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
396,7.920000,base,base_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
396,7.920000,gripper_l_palm,gripper_l_palm_body_q,POSITION,0,0,0,1,0,1.08877766e-05,0,,,,,,
396,7.920000,gripper_l_palm,gripper_l_palm_body_p,POSITION,-0.433354914,0,0.370442092,1,0,0,0,,,,,,
396,7.920000,gripper_l_palm,gripper_l_palm_body_v,VELOCITY,,,,,,,,0.0247687679,0,0.00640083803,0,0,0
396,7.920000,gripper_l_palm,gripper_l_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,-0.0119087491,0
396,7.920000,gripper_l_finger1,gripper_l_finger1_body_q,POSITION,0,0,0,0.283829391,-0.958874822,3.09027087e-06,1.04400142e-05,,,,,,
396,7.920000,gripper_l_finger1,gripper_l_finger1_body_p,POSITION,-0.433355331,0,0.350442082,1,0,0,0,,,,,,
396,7.920000,gripper_l_finger1,gripper_l_finger1_body_v,VELOCITY,,,,,,,,0.0247687679,-0.000109307068,0.00640083803,0,0,0
396,7.920000,gripper_l_finger1,gripper_l_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0.00650268095,-0.0119087491,-1.41599472e-07
396,7.920000,gripper_l_finger2,gripper_l_finger2_body_q,POSITION,0,0,0,0.283829391,0.958874822,3.09027087e-06,-1.04400142e-05,,,,,,
396,7.920000,gripper_l_finger2,gripper_l_finger2_body_p,POSITION,-0.433355331,0,0.350442082,1,0,0,0,,,,,,
396,7.920000,gripper_l_finger2,gripper_l_finger2_body_v,VELOCITY,,,,,,,,0.0247687679,0.000109307068,0.00640083803,0,0,0
396,7.920000,gripper_l_finger2,gripper_l_finger2_body_w,VELOCITY,,,,,,,,0,0,0,-0.00650268095,-0.0119087491,1.41599472e-07
396,7.920000,gripper_r_palm,gripper_r_palm_body_q,POSITION,0,0,0,1,0,-1.09221637e-05,0,,,,,,
396,7.920000,gripper_r_palm,gripper_r_palm_body_p,POSITION,0.433354914,0,0.370442003,1,0,0,0,,,,,,
396,7.920000,gripper_r_palm,gripper_r_palm_body_v,VELOCITY,,,,,,,,-0.0247691851,0,0.00637060357,0,0,0
396,7.920000,gripper_r_palm,gripper_r_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0.0119843585,0
396,7.920000,gripper_r_finger1,gripper_r_finger1_body_q,POSITION,0,0,0,0.284765214,-0.958597302,-3.11025224e-06,-1.04699566e-05,,,,,,
396,7.920000,gripper_r_finger1,gripper_r_finger1_body_p,POSITION,0.433355331,0,0.350442022,1,0,0,0,,,,,,
396,7.920000,gripper_r_finger1,gripper_r_finger1_body_v,VELOCITY,,,,,,,,-0.0247691851,0.000271511177,0.00637060357,0,0,0
396,7.920000,gripper_r_finger1,gripper_r_finger1_body_w,VELOCITY,,,,,,,,0,0,0,-0.0161724817,0.0119843585,-3.53276988e-07
396,7.920000,gripper_r_finger2,gripper_r_finger2_body_q,POSITION,0,0,0,0.284765214,0.958597302,-3.11025224e-06,1.04699566e-05,,,,,,
396,7.920000,gripper_r_finger2,gripper_r_finger2_body_p,POSITION,0.433355331,0,0.350442022,1,0,0,0,,,,,,
396,7.920000,gripper_r_finger2,gripper_r_finger2_body_v,VELOCITY,,,,,,,,-0.0247691851,-0.000271511177,0.00637060357,0,0,0
396,7.920000,gripper_r_finger2,gripper_r_finger2_body_w,VELOCITY,,,,,,,,0,0,0,0.0161724817,0.0119843585,3.53276988e-07
397,7.940000,base,base_body_q,POSITION,0,0,0,1,0,0,0,,,,,,
397,7.940000,base,base_body_p,POSITION,0,-0,0.150000006,1,0,0,0,,,,,,
397,7.940000,base,base_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
397,7.940000,base,base_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
397,7.940000,gripper_l_palm,gripper_l_palm_body_q,POSITION,0,0,0,1,0,1.06367797e-05,0,,,,,,
397,7.940000,gripper_l_palm,gripper_l_palm_body_p,POSITION,-0.432823598,0,0.370579571,1,0,0,0,,,,,,
397,7.940000,gripper_l_palm,gripper_l_palm_body_v,VELOCITY,,,,,,,,0.0249718204,0,0.00644640811,0,0,0
397,7.940000,gripper_l_palm,gripper_l_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,-0.0120063629,0
397,7.940000,gripper_l_finger1,gripper_l_finger1_body_q,POSITION,0,0,0,0.28397584,-0.958831429,3.02058879e-06,1.0198879e-05,,,,,,
397,7.940000,gripper_l_finger1,gripper_l_finger1_body_p,POSITION,-0.432824016,0,0.35057956,1,0,0,0,,,,,,
397,7.940000,gripper_l_finger1,gripper_l_finger1_body_v,VELOCITY,,,,,,,,0.0249718204,-7.61297633e-05,0.00644640811,0,0,0
397,7.940000,gripper_l_finger1,gripper_l_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0.00452984916,-0.0120063629,-9.63660227e-08
397,7.940000,gripper_l_finger2,gripper_l_finger2_body_q,POSITION,0,0,0,0.28397584,0.958831429,3.02058879e-06,-1.0198879e-05,,,,,,
397,7.940000,gripper_l_finger2,gripper_l_finger2_body_p,POSITION,-0.432824016,0,0.35057956,1,0,0,0,,,,,,
397,7.940000,gripper_l_finger2,gripper_l_finger2_body_v,VELOCITY,,,,,,,,0.0249718204,7.61297633e-05,0.00644640811,0,0,0
397,7.940000,gripper_l_finger2,gripper_l_finger2_body_w,VELOCITY,,,,,,,,0,0,0,-0.00452984916,-0.0120063629,9.63660227e-08
397,7.940000,gripper_r_palm,gripper_r_palm_body_q,POSITION,0,0,0,1,0,-1.07478136e-05,0,,,,,,
397,7.940000,gripper_r_palm,gripper_r_palm_body_p,POSITION,0.432823598,0,0.370579094,1,0,0,0,,,,,,
397,7.940000,gripper_r_palm,gripper_r_palm_body_v,VELOCITY,,,,,,,,-0.0249719676,0,0.00644856598,0,0,0
397,7.940000,gripper_r_palm,gripper_r_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0.012056672,0
397,7.940000,gripper_r_finger1,gripper_r_finger1_body_q,POSITION,0,0,0,0.284473598,-0.958683848,-3.05746903e-06,-1.03037555e-05,,,,,,
397,7.940000,gripper_r_finger1,gripper_r_finger1_body_p,POSITION,0.432824016,0,0.350579083,1,0,0,0,,,,,,
397,7.940000,gripper_r_finger1,gripper_r_finger1_body_v,VELOCITY,,,,,,,,-0.0249719676,0.000592313008,0.00644856598,0,0,0
397,7.940000,gripper_r_finger1,gripper_r_finger1_body_w,VELOCITY,,,,,,,,0,0,0,-0.035267137,0.012056672,-7.58089186e-07
397,7.940000,gripper_r_finger2,gripper_r_finger2_body_q,POSITION,0,0,0,0.284473598,0.958683848,-3.05746903e-06,1.03037555e-05,,,,,,
397,7.940000,gripper_r_finger2,gripper_r_finger2_body_p,POSITION,0.432824016,0,0.350579083,1,0,0,0,,,,,,
397,7.940000,gripper_r_finger2,gripper_r_finger2_body_v,VELOCITY,,,,,,,,-0.0249719676,-0.000592313008,0.00644856598,0,0,0
397,7.940000,gripper_r_finger2,gripper_r_finger2_body_w,VELOCITY,,,,,,,,0,0,0,0.035267137,0.012056672,7.58089186e-07
398,7.960000,base,base_body_q,POSITION,0,0,0,1,0,0,0,,,,,,
398,7.960000,base,base_body_p,POSITION,0,-0,0.150000006,1,0,0,0,,,,,,
398,7.960000,base,base_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
398,7.960000,base,base_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
398,7.960000,gripper_l_palm,gripper_l_palm_body_q,POSITION,0,0,0,1,0,1.04615619e-05,0,,,,,,
398,7.960000,gripper_l_palm,gripper_l_palm_body_p,POSITION,-0.432287961,0,0.370718032,1,0,0,0,,,,,,
398,7.960000,gripper_l_palm,gripper_l_palm_body_v,VELOCITY,,,,,,,,0.0251747333,0,0.00649784552,0,0,0
398,7.960000,gripper_l_palm,gripper_l_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,-0.0121088065,0
